event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,runner_on_first_base_thirst,runner_on_first_continuation,runner_on_first_ground_friction,runner_on_first_indulgence,runner_on_first_laserlikeness,runner_on_first_multiplier,runner_on_second_base_thirst,runner_on_second_continuation,runner_on_second_ground_friction,runner_on_second_indulgence,runner_on_second_laserlikeness,runner_on_second_multiplier,runner_on_third_base_thirst,runner_on_third_continuation,runner_on_third_ground_friction,runner_on_third_indulgence,runner_on_third_laserlikeness,runner_on_third_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,fielder_multiplier,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,runner_on_first_name,runner_on_second_name,runner_on_third_name,batter_vibes,pitcher_vibes,fielder_vibes,runner_on_first_vibes,runner_on_second_vibes,runner_on_third_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,runner_on_first_mods,runner_on_second_mods,runner_on_third_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,out_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll,batter_consecutive_hits
DP,"[0.12358045442929044, 0.3232785800617508]",False,0.4758860476725625,1.1198750375966697,1.1648669725176608,0.579544672271819,0.9039234846425316,0.14949445806520534,0.43809852864290066,0.2,0.6524106521656714,0.3271002956864806,0.7245407563199356,0.540787933114946,0.5045707371267041,0.16636445232447147,0.9659091103870191,0.7226890312120015,1.076394063637799,0.5577544170499377,0.46671565205729115,1.0622070441154248,0.8149432942472161,0.7729518562599658,0.853136839993156,0.49382361709928235,0.21509970362199748,0.46521669923045106,1,1.0112984845713406,0.6841692481078077,0.6267197947501232,0.6078112890136139,0.2735270687310526,1,0.8620960435361971,0.2566701150897674,0.821926143223382,0.11730497203924255,0.6663497301220238,1,0,0,0,0,0,1,0.7774647130492878,0.9729067036991206,0.8217521419401769,0.9893340365778618,0.18360033496692613,0.31055947491059094,0.5073882772586505,0.042680404065261794,0.28482116193179136,0.6373286526480435,0.49026801120405694,0.8491036843930051,0.7778450999599711,0.13094234578446037,0.13959866014970324,0.5933666008820683,0.9094930813798252,0.3309677096440477,0.8226487850629378,0.3171360690503211,0.9834854827399374,0.9700847584204311,0.2634122298501186,0.8244224217921675,0.11459248149861184,0.22501789540876432,1,0.01,0.01,0.36424556188290413,0.4230939658282685,0.6248397061964975,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.9042451947922603,0,0,Mcdowell Mason,Rivers Clembons,Don Elliott,Halexandrey Walton,Vito Kravitz,,0.46521669923045106,-0.11459248149861184,-0.30471203848452577,0.4705258722954844,-0.3657109848712815,0,,,ALTERNATE,LIFE_OF_PARTY;ELECTRIC,,SIPHON;PERK,ALTERNATE,,85def211-36ec-46d8-a66d-136ee7a8410e,,261,Weather.FLOODING,1,0,0,11,77,False,1,3,6,9,14,2,True,0.04938060632809327,0.4877950696793444,,0
DP,"[0.10333824714054018, 0.4122704900570269]",False,0.5226775017785213,0.8387672975297775,0.8456326613844413,0.1514151922926773,0.16850266851671483,0.7466315106239528,0.19196149597929174,0.03283234085988071,0.372309102157725,0.519267185167406,0.5560364995549317,0.7447522500295214,0.614341939866362,0.20101043396559787,0.47531488172288294,0.2665553469756071,0.19531286204399773,0.28691369429741204,0.5538711439380828,0.45406323884292255,0.7861298695599531,0.2075343854459409,0.5615287038105733,0.18974833976005906,0.037726958854510606,0.861298643115208,1,0.5198203942800865,0.7921102359201966,0.15646069287471887,0.8001527958099339,0.8352454226082229,1,1.1892174632016113,0.9849154430566738,0.4302120172149823,0.6255266951997311,0.2540574193725181,1,0,0,0,0,0,1,0.9710847467853875,0.8303404837480548,0.15267167889418404,0.975957998503774,0.8686501644569389,0.1691926802675377,0.14420175698845086,0.1,0.21542516065805412,0.9959093341990787,0.8096197330466277,0.6926478115953554,0.5412542157799979,1.1464223570676721,0.14639527434247784,0.6364754355245543,0.5608280726184629,0.7413113161348639,0.8144402397810001,0.5866766287775979,0.4306141441386536,1.0108032189362741,0.4373845934544762,0.7695336940847262,0.44012877789263183,0.6756409557264136,1,0.6715585414248714,0.5821760105524166,0.6104289779019639,0.3457180604303871,0.5569065120599864,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.03451469724879108,0,0,Charlatan Seabright,Leach Ingram,Jessica Telephone,Sandie Turner,Thomas Dracaena,,0.11741755935960314,0.6331744988599947,-0.05574268684003586,0.37359784681069375,-0.6060389753288103,0,SPICY,BIRD_SEED,,PARTY_TIME,SUPERALLERGIC;HONEY_ROASTED,SPICY;PERK,,,746652fc-5da4-449b-8470-5c1badf48291,,18,Weather.FEEDBACK,1,0,0,11,95,True,0,0,0,15,15,2,False,0.5979263482925699,0.40179719335189523,,0
