,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,defense_avg_anticapitalism,defense_avg_chasiness,defense_avg_omniscience,defense_avg_tenaciousness,defense_avg_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold
77,StealSuccess0,0.6644216634933626,True,1.063889892441909,1.1698175781832356,0.6443569016643674,1.1973902308668165,0.877497012677758,0.3455797890795078,0.42328410262393884,0.054719665605759825,0.7909755233656496,0.5221072461784932,0.5978604580149112,0.981712776945774,1.4725495034145761,0.46128957166538215,0.9529637738845517,0.8983489247911973,0.8510721333765913,1.0849019676112408,0.8422077926651874,1.1405831962675448,0.6645612377954128,0.561541863633899,0.4318240671789897,0.5189902423134373,0.06967946461065111,0.6115660503800208,1.0,0.6495570749370339,0.26160032805794453,0.39252351895124316,0.5826747289561848,0.8434584637733537,0.001,0.613239648671726,0.001,1.2115922803159664,0.8228263260642774,0.32664597198756956,0.5060928572039894,0.9818507059572734,0.8558025168473546,0.2444321699130952,0.7830693167241072,1.0628034687391885,0.26707068890834107,0.8014540540589885,0.29199077167212373,1.10565890027371,0.842825415181792,0.30672540133688675,0.970989111596785,0.14435710015681358,1.1093905909380821,1.0,0.3330674793691502,0.5185236123708646,0.49588743911404465,0.32271908173799385,0.3082915580188069,0.49157524045506606,0.3772856149547761,0.4730724599575604,0.5128089734710848,0.5824079093334408,0.44575448489553093,0.5637166235087328,0.6563113327867125,0.4149870306719358,0.03668582598469288,0.5988258455464102,0.26975878945015963,0,0,Huber Frumple,Betsy Trombone,0.5226665480820281,0.5226665480820281,0.1690798226169103,0.1690798226169103,,AFFINITY_FOR_CROWS,ALTERNATE;FRIEND_OF_CROWS,,27100629-f8ad-4b81-8a5f-54a596486860,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,37,18,0,1,13,32,False,0.0,0.0,0,12,17,['b323f897-ccf9-4200-8870-249cbe19f904'],True,0.024921119959883553,0.7024613502386117
78,StealSuccess0,0.37847573330386775,True,0.1816590372751361,0.19201352560537632,0.7902456563933693,0.26157384539149486,0.05216067961569304,0.34308164364761096,0.25683576257497376,0.2872180825940982,0.8211712073629194,0.7935783008228299,0.0022871613225321497,0.32012734665665854,0.8722908232498254,0.31816504886713637,0.2782812409137341,0.6533361497910064,0.8780664476487678,0.390825049727485,0.6166238730793316,0.36792671121454146,0.9375202628900183,0.24831747456443454,0.38288061181122335,0.8116867031773198,0.5482026182450996,0.32882465817185436,1.0,0.35582489780684945,0.846905555703332,0.7888613672791447,0.9990862718969049,0.8730294985416969,0.8318054215025661,0.35769328075107265,0.1,0.9572003327137832,0.226780812794779,0.8582270519055888,0.6153098550689384,0.35465201598624096,1.0292842044657775,0.9683762477940399,0.2722866828656363,0.5148913921354057,0.4873772210603331,0.29443944912570386,0.8181580636930581,0.4047664261129431,0.4515089924788822,0.9900338281334653,0.24023436448992028,0.36994922097674765,0.39356143182638337,1.0,0.4627516743914688,0.5307492899889582,0.545956562196027,0.7959938923585287,0.510464684561015,0.3056376719981358,0.5989219193636586,0.4176170640409262,0.39203888189856856,0.45921040660384943,0.4221513168049069,0.5661988019739751,0.4819230853857312,0.5551056106844273,0.06336574074541858,0.98713071220984,0.9620924104226218,0,0,Gallup Crueller,Shirai McElroy,0.32882465817185436,0.32882465817185436,0.12977498897605633,0.12977498897605633,ALTERNATE,,,MAINTENANCE_MODE,213a405f-23b4-43fc-9abe-86d244061710,6bfd22e7-831d-4ba9-a9f9-2cf7ab00c39d,38,7,1,1,13,32,False,0.0,2.0,0,15,14,['e7ecf646-e5e4-49ef-a0e3-10a78e87f5f4'],False,0.7859179340948235,0.6751524299641709
79,StealSuccess0,0.6030534579969222,True,0.4386826870375428,0.4335309304287703,0.45385785982804516,0.45918354407326156,1.0635156793856708,0.001,0.834828791289241,0.001,0.4963212390560756,0.6137934356646422,0.7441257603165812,0.42446066249073144,0.5560634164913423,1.0864955394878903,0.4861492433823329,0.8913397038765832,0.4375910702687494,0.7651144438340554,0.5775481732883855,0.37811404573987584,0.5854306622183929,0.6499906546933559,0.34775889357634904,0.40097657014851174,0.3936597953964211,0.6254433516837927,1.0,0.31356080745479703,0.7443377319560827,1.0583409308445608,1.0036243682047394,0.2818396309850131,0.7522430911112096,0.6791885510843935,0.01,1.0976100248846592,1.0576612759943338,0.8215308915132788,1.0069335609634817,1.1614553909649585,1.0450696691292256,1.07376286368057,0.41044573583056376,0.6563492387574312,0.6537396889735761,0.27446065454874397,0.946750190506035,0.6991496177478209,0.8741504516529202,0.33976464314314264,0.7060135128411686,0.7703105882464938,0.16625431759523357,1.0,0.5749314209420366,0.5376446511742551,0.5000846861689656,0.5632942533400694,0.5269918849954913,0.5583868457447113,0.2689209714097342,0.43793583794946794,0.4707901467061844,0.5405005662530378,0.5442719081863592,0.4408548169896554,0.6398231967453444,0.4758011020471008,0.026476785154654767,0.7265658072824221,0.5862415224013586,0,0,Tamara Crankit,Rafael Davids,0.27335187387807425,0.27335187387807425,-0.7420697007788908,-0.7420697007788908,,EARLBIRDS,FRIEND_OF_CROWS,,62106fa7-7133-4c9b-a634-084ae0fc9b57,60e78a6c-fe49-4283-8293-735e9fa7e3e9,45,18,0,0,13,32,False,0.0,0.0,0,15,16,['0f61d948-4f0c-4550-8410-ae1c7f9f5613'],True,0.8047645374000592,0.85
80,StealSuccess0,0.3567634878989705,True,0.1783190384265426,0.9898808240241072,0.3181001619327722,0.437295542699032,0.2809220000146207,0.4488095387106849,0.6894704512719957,0.060000000000000005,0.2895636011894043,0.11908604066587913,0.7359636911215603,0.6406725654214616,0.5387085193380774,0.2864419691023212,1.0004601227027614,0.47353062175213473,0.3495581504777377,0.21607763434904415,0.9079183422170828,0.7205871583454847,1.0660557716031152,1.2703946134325443,1.2911324616371913,0.6020930741215078,0.7889734960246821,0.17833605360722826,1.0,0.8379349459581501,0.7626861174750068,1.0035532613578113,0.9608163970227552,0.254481505811828,0.5014262285861033,0.2916225767261796,0.04836076836845958,0.3935566038655784,0.9061632048808934,0.7212460896249333,0.9434535084726373,0.690575725539879,0.8007762016063316,0.8491500677330851,0.6829742916652412,0.5243424069027347,0.3188199524737705,0.19093561746152724,0.8137904778589745,0.7161481129330713,0.8131402931277449,0.944611428207374,0.4403982548615355,0.6638285621331361,0.5945744754503466,1.0,0.6797408396697461,0.5260435795920163,0.5269788217600044,0.47394143071248973,0.6086519182517143,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.03693842162424646,0.047917117046516466,0.3764114611017513,0,0,Richmond Harrison,Geraldine Frost,0.17833605360722826,0.17833605360722826,-0.1746375529496642,-0.1746375529496642,SIPHON,BASE_INSTINCTS,,UNDERSEA,1a4bdbfe-f26b-445e-8641-bee379f06ab6,37c2743f-1a15-4e3f-bdb1-a6461df93434,45,18,0,0,13,32,True,0.0,1.0,1,13,14,"['4f69e8c2-b2a1-4e98-996a-ccf35ac844c5', 'd4a10c2a-0c28-466a-9213-38ba3339b65e']",True,0.42921647850547306,0.46257464118996494
81,StealSuccess0,0.5131941743870041,True,0.8584000989910588,1.0491919144029167,0.5101422446539144,0.5028470471471307,0.5539713217328542,0.511391966939865,0.45869509403978853,0.060000000000000005,0.9979096989465742,0.4280486350385403,0.8818432363428376,0.6863239355128756,0.4383500449410565,0.5026955960383966,0.8406476847967972,0.7966535643374562,1.2912121913908101,0.6756178650028889,0.5682517188961022,0.5351777418929591,0.1958296828853719,0.7958675963458282,0.3540831091315421,0.6575507589731819,0.130306564204822,0.5281584438684465,1.0,0.43876205241932076,0.8561341143313503,0.3793848665217592,0.6441033988015734,0.48246720675454124,0.38444704333982704,0.9174920561177528,0.001,1.2043384766562784,0.40960211573998945,0.4780345651440733,0.7546376415419643,0.2883514470003008,0.614507882550305,0.7549239574759623,1.264961507392487,0.770026268154639,0.8344030071091328,0.5538984260355444,1.1915391856574946,0.8697314404386794,0.9530171258454561,0.31753147769169243,0.2701285998243186,0.4216766595638224,1.1710108365422451,1.0,0.753319470905549,0.5299808510651106,0.7307969827425882,0.5305521566823501,0.7197021379909678,0.6050124001035256,0.4519595330300567,0.6140862738162287,0.4253079342393487,0.4712119725231586,0.4962028180294879,0.5101363245618917,0.4382990376095283,0.5039366548531963,0.07131062190822415,0.11970782319856932,0.2772054373424724,0,0,Basilio Fig,Coolname Galvanic,0.41922548489089084,0.41922548489089084,0.6207508400018396,0.6207508400018396,FIRE_EATER,SUN_KISSED,,,6c5396bd-bbe4-45df-842b-72d9a01fff4b,36b94380-39a6-4e32-b525-3e888215798a,55,18,0,1,13,32,False,1.0,0.0,1,9,16,['c755efce-d04d-4e00-b5c1-d801070d3808'],True,0.23139595241426192,0.3743916413918348
82,StealSuccess0,0.4210762226155169,True,0.4867564211827243,1.1714530535086092,1.2510878104908494,1.047904805020013,0.417961293396979,0.596843141944873,0.4267823929872903,0.09611790134241308,1.20049656865787,0.4945939634134616,0.9537033429193607,1.0322092544512618,1.238117781540886,0.3399062491181045,1.1702072858143193,0.8704345917046888,1.538209473513306,1.1715545673259464,0.6491587849597291,0.9411772907102093,0.7159716249634208,1.269576387148443,0.5455731422694342,1.042527637323294,0.905892757793139,0.42683200618645767,1.0,0.44554625052555763,0.16607709095174214,0.13094460493582313,0.7978999944079455,0.1578952094674255,0.794725248518914,0.7563104691730309,0.1,0.1043905958569131,0.23711762600065553,0.0775652148444361,0.6134741597512094,0.4377812957897993,0.6946163232746341,0.6617564365355828,0.9028741811275074,0.4336756677133944,0.5254743119685421,0.530856911712122,0.6209760546043455,0.8886637869231298,0.10752957466802934,0.310308518125747,0.674887798025146,0.24684711943131907,0.9659880057575818,1.0,0.7390591168288356,0.7682391675761034,0.5859938211201751,0.6645061199787907,0.603597360235551,0.5864887351526414,0.5161953272135511,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.268355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.05048860066164289,0.384003175198387,0.22276691447210695,0,0,Pedro Davids,Simba Davis,0.32104933219137866,0.32104933219137866,0.5469637756922495,0.5469637756922495,FLINCH,CARCINIZATION;UNHOLEY,,TRAVELING,e539a967-aafa-4b06-89aa-737fab01ac34,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,61,18,2,1,13,32,False,0.0,0.0,1,13,15,['1a93a2d2-b5b6-479b-a595-703e4a2f3885'],True,0.04688624074687464,0.5756660176980642
83,StealSuccess1,0.41287787480653515,True,0.9737448321322428,0.8661794825641895,1.0260087523477146,0.5866519797768351,1.418396326737246,0.47416978061791487,0.7108010224346601,0.08702088552849137,1.0430399722279748,0.8834891099986169,1.1200330981977529,1.0699241195347762,0.7120063469761826,1.1944804696542584,1.4893240543129698,1.0395923943820216,0.8644676816956027,0.7209526288801629,1.3224608558884063,1.0020045091319592,0.422010583514851,0.3919692681537668,1.1019473371470683,0.9726059020910932,0.006728126764180775,0.7649208443819819,1.0,0.44554625052555763,0.16607709095174214,0.13094460493582313,0.7978999944079455,0.1578952094674255,0.794725248518914,0.7563104691730309,0.1,0.1043905958569131,0.23711762600065553,0.0775652148444361,0.6134741597512094,0.4377812957897993,0.6946163232746341,0.6617564365355828,0.9028741811275074,0.4336756677133944,0.5254743119685421,0.530856911712122,0.6209760546043455,0.8886637869231298,0.10752957466802934,0.310308518125747,0.674887798025146,0.24684711943131907,0.9659880057575818,1.0,0.7390591168288356,0.7682391675761034,0.5859938211201751,0.6645061199787907,0.603597360235551,0.5864887351526414,0.5161953272135511,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.268355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.05048860066164289,0.34104304222212445,0.7962409228596004,0,0,Forrest Best,Simba Davis,0.7649208443819819,0.7649208443819819,0.5469637756922495,0.5469637756922495,FLINCH,CARCINIZATION;UNHOLEY,,TRAVELING,e539a967-aafa-4b06-89aa-737fab01ac34,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,71,18,1,1,13,32,False,0.0,0.0,1,13,15,"['d35ccee1-9559-49a1-aaa4-7809f7b5c46e', '84a2b5f6-4955-4007-9299-3d35ae7135d3']",True,0.26064358411138877,0.5754515552396118
84,StealSuccess0,0.22156698311659895,True,1.2535836114296424,0.5821409912369526,1.1465109642531117,0.40766425608115436,0.8547004115693287,0.1458472207837966,1.3282952804923336,0.001,0.3700587651735883,0.48399468952738267,0.6391561941418756,0.8074339654782599,0.40952551917904684,0.5158235848489279,0.8811027371551632,0.5762076407980212,0.6555780361454515,0.9533684401354429,0.7968466854409745,1.0119141854284328,0.6310947309568278,0.23776403498115903,0.5226690964270654,0.6543158737264023,0.17603007399444465,0.7021581272268028,1.0,0.9087699766647277,0.3500805040557262,0.21748753513105998,1.0368581762436293,0.4234275810640375,0.2695413800364796,0.1523715454589371,0.1,0.8336162978208714,0.9383916419928165,0.6596298159357078,0.47135241194472144,0.38736861044553605,0.597048993300643,0.6249784841204321,0.1040472092162215,0.3431359379978822,0.22346151728183208,1.0175695847131343,0.455658736143051,0.8857373807990025,1.199757865416123,1.2760873409299403,0.7281836279365429,0.2971706221420969,0.9203561491059254,1.0,0.6747875969561508,0.7255802463329108,0.43391323746822347,0.7333465832763882,0.7000342152724963,0.5112050242221085,0.6070407692089913,0.5306518569849688,0.46984360699104116,0.5364666644060236,0.43120967518540154,0.5860283120781291,0.2343003613218557,0.43654265137776965,0.039122942440025926,0.9240736866254065,0.6365800438746572,0,0,Francisca Sasquatch,Caleb Alvarado,0.08668193540878061,0.08668193540878061,0.7189349768335809,0.7189349768335809,HONEY_ROASTED,LIFE_OF_PARTY;ELECTRIC,FRIEND_OF_CROWS,,41a87540-329f-4e7e-acc6-334163cb5927,06c991f6-4ef3-4a9a-8254-8a2bc7d3a1e1,71,18,0,2,13,32,True,0.0,0.0,2,14,15,['8903a74f-f322-41d2-bd75-dbf7563c4abb'],True,0.26064358411138877,0.5754515552396118
85,StealSuccess1,0.9244767223270145,False,1.2535836114296424,0.5821409912369526,1.1465109642531117,0.40766425608115436,0.8547004115693287,0.1458472207837966,1.3282952804923336,0.001,0.3700587651735883,0.48399468952738267,0.6391561941418756,0.8074339654782599,0.40952551917904684,0.5158235848489279,0.8811027371551632,0.5762076407980212,0.6555780361454515,0.9533684401354429,0.7968466854409745,1.0119141854284328,0.6310947309568278,0.23776403498115903,0.5226690964270654,0.6543158737264023,0.17603007399444465,0.7021581272268028,1.0,0.9087699766647277,0.3500805040557262,0.21748753513105998,1.0368581762436293,0.4234275810640375,0.2695413800364796,0.1523715454589371,0.1,0.8336162978208714,0.9383916419928165,0.6596298159357078,0.47135241194472144,0.38736861044553605,0.597048993300643,0.6249784841204321,0.1040472092162215,0.3431359379978822,0.22346151728183208,1.0175695847131343,0.455658736143051,0.8857373807990025,1.199757865416123,1.2760873409299403,0.7281836279365429,0.2971706221420969,0.9203561491059254,1.0,0.6747875969561508,0.7255802463329108,0.43391323746822347,0.7333465832763882,0.7000342152724963,0.5112050242221085,0.6070407692089913,0.5306518569849688,0.46984360699104116,0.5364666644060236,0.43120967518540154,0.5860283120781291,0.2343003613218557,0.43654265137776965,0.039122942440025926,0.03370090112735902,0.23675749037154392,0,0,Francisca Sasquatch,Caleb Alvarado,0.08668193540878061,0.08668193540878061,0.7189349768335809,0.7189349768335809,HONEY_ROASTED,LIFE_OF_PARTY;ELECTRIC,FRIEND_OF_CROWS,,41a87540-329f-4e7e-acc6-334163cb5927,06c991f6-4ef3-4a9a-8254-8a2bc7d3a1e1,76,18,0,2,13,32,True,0.0,0.0,2,14,15,['8903a74f-f322-41d2-bd75-dbf7563c4abb'],True,0.024767956796397206,0.5968884757902393
86,StealSuccess0,0.3949186936803917,True,0.6127232193783827,1.4106228326380195,1.2494088345390049,1.2956473977629537,0.5617521650532572,0.001,0.8875606176233046,0.001,0.48441250275526065,0.24828564288163904,1.0466437236319936,0.9910078002897389,0.3501206014763064,0.46782881941468385,1.1080153880611476,0.8154582236934406,0.4155403301784324,0.6635413962854593,0.6722718143945944,0.6962092063589626,0.7005422797876506,0.4689681262876888,0.7207007599619293,0.38510720068988674,0.42354982034142297,0.9783318970732202,1.0,0.004519484883481528,0.21386321635098127,0.48486515312418055,0.3100578326794303,0.4872449661423037,0.32211734003390013,0.7886610131223721,0.1,1.01153451137658,0.5761341547372345,0.6278728878188653,0.33400464507577116,0.9484000750746602,0.4045036386480824,0.09170296981671755,0.7512639141646686,0.6340117064157693,0.061082533443199916,0.09808862921947448,0.9323407326733681,0.785567598107856,0.44120304714113917,0.4947692436768551,0.08601742005839583,0.2517222291153789,0.509330235414708,1.0,0.44877852421165343,0.6239973976668625,0.5358473503845382,0.44147191750804177,0.3663729280754692,0.7141843245347669,0.49271620736928706,0.7456745657603384,0.4716485618092032,0.47180011247810416,0.43277112562358416,0.49139630966357717,0.4087364786522717,0.5625529469691449,0.02623215227249685,0.18419943987077625,0.48648507047899026,0,0,Vessalius Sundae,Emmett Tabby,-0.07307939098776217,-0.07307939098776217,-0.0614591129828565,-0.0614591129828565,,BOTTOM_DWELLER,,,f930da04-8bf5-416a-8b99-e58fb550fa0d,43fbdf41-336f-46a8-9445-eb8a6e05d811,81,18,0,2,13,32,True,1.0,0.0,2,14,15,['57a19a22-f2cd-4e59-aa84-15cb0af30ba3'],False,0.5940973283048978,0.511673229892721
87,StealSuccess0,0.7759941307404039,True,0.9592503550297455,0.8701988014342099,0.6881462619552936,0.7041980559616485,0.8748043812437367,0.579652815726901,0.40477844202541285,0.060000000000000005,0.9349413217315979,0.8831295212193301,0.522688156930567,0.91046647695761,0.7508295360790226,0.8347065793314904,0.488397260199613,0.3909157786084652,0.8106842355388779,1.1734861460422334,1.218324056152691,0.4829384345078926,0.05,0.05,0.7553892499148914,0.05,0.10205706506134882,0.8957032732166696,1.0,0.8379349459581501,0.7626861174750068,1.0035532613578113,0.9608163970227552,0.254481505811828,0.5014262285861033,0.2916225767261796,0.04836076836845958,0.3935566038655784,0.9061632048808934,0.7212460896249333,0.9434535084726373,0.690575725539879,0.8007762016063316,0.8491500677330851,0.6829742916652412,0.5243424069027347,0.3188199524737705,0.19093561746152724,0.8137904778589745,0.7161481129330713,0.8131402931277449,0.944611428207374,0.4403982548615355,0.6638285621331361,0.5945744754503466,1.0,0.6797408396697461,0.5260435795920163,0.5269788217600044,0.47394143071248973,0.6086519182517143,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.03693842162424646,0.21415247679945648,0.2807018503753915,0,0,Sigmund Castillo,Geraldine Frost,0.8957032732166696,0.8957032732166696,-0.1746375529496642,-0.1746375529496642,,BASE_INSTINCTS,,UNDERSEA,1a4bdbfe-f26b-445e-8641-bee379f06ab6,37c2743f-1a15-4e3f-bdb1-a6461df93434,81,18,0,1,13,32,True,0.0,4.0,2,13,14,['126fb128-7c53-45b5-ac2b-5dbf9943d71b'],False,0.6829047045547929,0.4368868006807532
88,StealSuccess1,0.45623920928246386,True,0.39919978164852304,0.518107568133711,0.36724826799869187,0.34404910717526865,0.8126248326321367,0.16101376072560952,0.6625017557096332,0.1,0.024703816002963785,0.38914132316693917,0.6703338391797911,0.9448501450311084,0.7781585394403014,0.38108937039918733,1.0019664983486378,0.20492079327374318,0.6724049451982883,0.49874932812712436,0.9158992396490537,1.6368868133292724,1.8732387430571102,1.2898108939425736,1.5620124042011418,1.294893976349878,0.14081995586923335,0.8971483749076354,1.0,0.5721791362334225,0.3032817146189436,0.8209037667557724,0.8697922702556543,0.7478660250973166,0.22519090928833657,0.49775120250494836,0.017983273752862503,0.9884463928389751,0.8837548758700462,0.5819559302172818,0.4537977302130164,0.3780438075603795,0.65817168508154,0.6569649829201502,0.889650719899351,0.508447576259949,0.6368840345949706,1.0614155734816777,0.2885529736589341,0.8272035948370012,0.26007230015758553,0.98530474051945,0.267778438083783,0.9992868903722874,0.6491824055622206,1.0,0.7211548411180738,0.6231982824919187,0.6512093358717188,0.46639324549132805,0.627475760728146,0.5112050242221085,0.6070407692089913,0.5306518569849688,0.46984360699104116,0.5364666644060236,0.43120967518540154,0.5860283120781291,0.2343003613218557,0.43654265137776965,0.039122942440025926,0.08668850897820435,0.5060118854444695,0,0,Isaac Johnson,Sixpack Santiago,0.5385391364357253,0.5385391364357253,-0.5871695663886605,-0.5871695663886605,SIPHON,,,LIFE_OF_PARTY;ELECTRIC,41a87540-329f-4e7e-acc6-334163cb5927,06c991f6-4ef3-4a9a-8254-8a2bc7d3a1e1,85,18,2,2,13,32,False,0.0,0.0,2,15,14,['68f98a04-204f-4675-92a7-8823f2277075'],True,0.4418042295915272,0.5655671749015059
89,StealSuccess0,0.5278191986161134,True,0.7676879619008992,0.88923123303327,1.1012843597334974,1.126339819079937,0.5504386167931167,0.001,1.0479187768288007,0.001,1.0194794657357429,1.0259753023679132,0.3682818141888992,1.0346692664772996,0.5499507198672546,0.5248036911625428,0.780688835734565,0.8819366648900164,0.36373150104575175,0.5865034973221178,0.9069461860648763,0.3493684176238053,0.9854494509627565,0.39536473379763115,0.5285900530749541,0.3234223410173554,0.10996281464053581,1.0228799275917995,1.0,0.704510070936426,0.5392597316461912,0.5378768878184867,0.31808889805966445,1.1781866771167218,0.34450150539252755,0.4536227242158194,0.04413226603525336,0.5885696464202524,1.022141427164828,0.783628970830303,0.6026379374307357,0.8660210925966715,0.617898317148879,0.48645819719552386,0.49477854151405165,0.28945739540080007,0.26134041342216613,0.4644407401710522,0.6881774285448585,1.1132811667537847,0.851425779611604,0.23420624039801202,0.6707458486201618,0.5448016025479687,1.0202042153986488,1.0,0.5914967484218201,0.4806141972263829,0.4634318570594827,0.48614976298918505,0.48078794459663887,0.6169163612062815,0.42410791017212784,0.7311452467775168,0.4391791221898321,0.5997941819201162,0.48619971701403675,0.5984538834873534,0.5802136293864534,0.5471392506253375,0.03570394892500463,0.8370924647473441,0.8534023722255553,0,0,Commissioner Vapor,Fynn Doyle,0.3304179439620464,0.3304179439620464,-0.5220634901543768,-0.5220634901543768,PERK,HIGH_PRESSURE,ALTERNATE,BIRD_SEED,d61ea783-9560-48f3-ae98-b7315baf1b28,f71fd587-d20c-461c-88a4-1634a2df3f43,94,9,0,1,13,32,False,1.0,0.0,2,15,16,['a7d8196a-ca6b-4dab-a9d7-c27f3e86cc21'],True,0.10886697261282041,0.38101041812839953
90,StealSuccess0,0.23022801026727024,True,0.17548129265297707,0.9982976349170106,0.5308849958367591,0.7579535652016317,0.9651065534848652,0.32162441779435424,0.5988138933666001,0.6371650113016297,0.6939113219791461,0.7837076034692396,0.3376776208625101,1.0483633273677193,0.48527277523687123,0.6634073858020308,0.499926037233997,0.8834914613339602,1.1569840755634138,0.9808509220257395,1.0088410365269267,0.7647029015107805,0.7047945919713506,0.7278548139199024,1.250262814127942,0.9657535277204956,0.38717811631454,0.33057443648840557,1.0,0.31648470678727403,0.5864039833670809,0.5111606386571552,0.6643981019434535,0.0955101621659879,0.5349138491292947,1.0187564639172295,0.032566786973518946,0.3666257856468468,0.7484135869794216,0.14146063163395722,0.8208942465021662,0.11292125336803949,0.25132540451642804,0.2864684101265791,0.6314478738500211,0.7107902554438419,0.9494514065173305,0.8014393866225393,0.39864172944962434,0.10633914092904595,0.9144986373110614,0.09679386797626516,1.0232421548263526,0.9077260162603775,0.5815834900921817,1.0,0.7901739223139451,0.5683502396251771,0.6732927490949691,0.6776789475056392,0.6901897884089998,0.3056376719981358,0.5989219193636586,0.4176170640409262,0.39203888189856856,0.45921040660384943,0.4221513168049069,0.5661988019739751,0.4819230853857312,0.5551056106844273,0.06336574074541858,0.3622855906181701,0.7374272546785272,0,0,Lady Matsuyama,Kit Adamses,0.33057443648840557,0.33057443648840557,-0.8628178396770008,-0.8628178396770008,,MAINTENANCE_MODE,,,213a405f-23b4-43fc-9abe-86d244061710,6bfd22e7-831d-4ba9-a9f9-2cf7ab00c39d,93,7,0,0,13,32,True,0.0,4.0,2,14,15,['12c4368d-478b-42be-b6d3-fa2e9b230f82'],False,0.7399685765180259,0.6122042550130715
91,StealSuccess0,0.8452167616229862,False,0.03556943206433072,0.37903765295193703,0.6133156004818388,0.9334572324177439,0.43764126299100115,0.4869440112552834,0.7746476796719248,0.1,0.07983005838177126,0.5814426041965641,0.6421009473672841,0.7503580107339456,0.5659860651147948,0.5799207410428251,0.4311001430904058,0.22266488980387678,0.5783376910441154,0.5121395802537057,0.8314691426287117,0.7307245462394534,0.7189652381885985,0.9965635312965413,0.9465101553071449,0.5601090799100159,0.8825811012321547,0.9631213951501314,1.0,0.2115320650687611,0.6530734037531807,0.3843815676825175,0.49912923514194585,0.026948103087579334,0.18627995926653051,0.2161383648357671,0.1,0.8900624714533705,0.5360770345052601,0.8177046605836391,0.11160057455880534,0.0888044270184154,0.2568681864878104,0.01,0.01,0.5314611379802637,0.250641898318651,0.1324029455811809,0.35319692402606884,0.05518798026433758,0.883147780293642,0.8195986524804952,0.005446576804651215,0.7071860243831654,0.4081373245219726,1.0,0.6311433700272786,0.7274734358429115,0.586696989819024,0.6703681052365813,0.6650969357566285,0.6169163612062815,0.42410791017212784,0.7311452467775168,0.4391791221898321,0.5997941819201162,0.48619971701403675,0.5984538834873534,0.5802136293864534,0.5471392506253375,0.03570394892500463,0.26548381575101176,0.7759476510010976,0,0,Hatfield Suzuki,Jenkins Good,-0.4211554771365815,-0.4211554771365815,0.4081373245219726,0.4081373245219726,,BIRD_SEED,ALTERNATE;FRIEND_OF_CROWS,HIGH_PRESSURE,d61ea783-9560-48f3-ae98-b7315baf1b28,f71fd587-d20c-461c-88a4-1634a2df3f43,111,9,0,1,13,32,True,1.0,0.0,3,16,15,['9e724d9a-92a0-436e-bde1-da0b2af85d8f'],False,0.3785867669505345,0.36741299137514
