,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,defense_avg_anticapitalism,defense_avg_chasiness,defense_avg_omniscience,defense_avg_tenaciousness,defense_avg_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold
0,StealSuccess0,0.22357335864679273,True,1.0364538668564272,0.384232907276329,1.1093621578935609,1.1746947575250128,0.6249094866480214,0.40520575797676345,0.8401982518236265,0.001,0.5568338200975125,0.18276871860841024,0.36894969672610073,0.5836635963135568,0.6691382170446998,0.4557664981456439,0.8828035552175526,1.3230609114434222,1.4154820117302105,0.9927249520913366,1.4161779126520617,1.6603801362299782,2.049391802709454,2.0727504127274488,2.4413373958952187,2.3173092322474216,0.8231759598388049,0.18393292757818278,1.0,0.6640061574636424,0.2656303007939922,0.9227172435355877,0.5686984107174515,0.651894623160123,0.3214982378686684,0.6358667441756196,0.4788290491266476,0.3590451575464919,0.8360366387261908,0.9281140250086837,0.4560199836820005,0.1446984015124213,0.5989646100348407,0.5463767575254137,0.04497205171059848,0.002530981768438245,0.6544844716169804,0.8849597874500355,0.36377863433006974,0.5205953167956798,0.6638590265628306,0.828025833647537,0.8219934293979236,0.10764190737088497,0.9737892632871892,1.0,0.6421620724309172,0.5405685279589265,0.5083369810438847,0.570308208647394,0.5125062038409839,0.734028825675743,0.5315151559526681,0.7678385756888914,0.46350321501464753,0.5127096626265168,0.528370617263836,0.5325150816744646,0.48330562996753273,0.5713775790775273,0.015913305693296506,0,0.9389920880001785,0,0,Richardson Games,Doc Anice,-0.6756882779732066,-0.6756882779732066,-0.09192969517181471,-0.09192969517181471,FLINCH;SIPHON,TRAVELING,,AFFINITY_FOR_CROWS,2ecf52c5-eb9d-472a-8903-2245acfce1e8,36ae955c-6264-4437-8669-3053f62992e5,100,18,0,1,13,6,False,2.0,1.0,2,15,12,"['070758a0-092a-4a2c-8a16-253c835887cb', 'b1b141fc-e867-40d1-842a-cea30a97ca4f']",True,0.578343923333241,0.6851924111896913
1,StealSuccess0,0.20898930157901452,True,0.5699278224904005,0.40544725317966845,1.257242913996822,0.9458310223125567,1.2915514225205806,0.11224418818573939,0.7385223784621828,0.001,1.1046577846111454,1.0017133903795337,0.8354254535597359,1.2155106416176407,1.0763129288838662,1.0199764832209781,0.7958287119411277,0.33562473251624947,1.0766401722807943,0.6628587788713172,1.1745562108051144,0.8953266934527417,1.3144748067813417,0.42851833719426013,0.7284165049113418,0.6238108928132119,0.14939610019422034,1.0623984557739397,1.0,0.316825320931078,0.715703169856751,0.46774892460307915,0.7018017234854356,0.4271514730929309,0.001,0.5189909351078359,0.03469284292434677,0.9682367726193304,0.7336562428423392,0.37144331148292165,0.519537499386037,0.6713759562902777,0.522018095595872,0.6432772429822662,0.9781895058318322,0.9889442172866877,0.25997935514166703,0.8669226506918096,0.4386409581436979,0.6412342200303531,1.179563878549894,1.1834378361479734,0.5111405144045624,0.9398150163500756,0.6222866056830362,1.0,0.592581441442588,0.6156899921012159,0.4429050746324892,0.5338317124527133,0.684973263661105,0.6195291289568113,0.4058638732221239,0.6478334151320941,0.5133374386797629,0.5442784550049901,0.5066661966388385,0.41505202553957016,0.506593554498159,0.547866315424905,0.014069395702210021,0,0.3966121465485144,0,0,Lou Roseheart,Zack Sanders,-0.14939610019422034,-0.14939610019422034,-0.549289610841798,-0.549289610841798,TRIPLE_THREAT,,TRIPLE_THREAT,BASE_INSTINCTS,911644c0-5ceb-4c2f-98aa-47ea7125305c,8e900d85-7d4c-47d0-a67f-6432144f0210,100,17,1,0,13,6,True,0.0,0.1,2,15,13,['20e13b56-599b-4a22-b752-8059effc81dc'],False,0.5290248638064943,0.44868648957141655
2,StealSuccess2,0.887537112422025,False,0.2923413168024288,1.0991722645974398,0.7062891544084,0.9436383219999144,0.7942853801355397,0.001,0.35276184687213913,0.001,0.760798909188042,0.38232879005130593,0.7356551279282674,0.228320991937362,0.6983261001937082,0.3190067646140903,0.9489121553233836,0.3923839042953375,0.9485082515644397,0.32826340629591066,0.820673979814564,0.7712943528325185,0.9767549567762788,0.7435883100546468,0.8162932049780229,0.453011320445698,0.9299839526270681,0.3095305726249118,1.0,0.5995978259367746,0.7814323542622998,0.8546955833885346,0.31338622689794376,0.39710583646939446,0.001,0.726481753054741,0.8794442335676904,0.7273595479133529,0.9162730399720858,0.7055809932562446,0.8342864250561743,0.974187235479289,0.8604645162707473,0.61485193319413,1.01242291680698,0.8261007687747192,0.09331691792254095,0.3334265915759586,0.9381434000677544,0.5525394340084501,0.7170649574235584,0.7703533267749643,0.23250174968503193,0.19778139305400289,0.1438178462815914,1.0,0.6797408396697461,0.5260435795920163,0.5269788217600044,0.47394143071248973,0.6086519182517143,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.01622303731111508,0,0.038221367885185265,0,0,Yeong-Ho Garcia,Frankie Hambone,-0.6201053213140734,-0.6201053213140734,-0.19778139305400286,-0.19778139305400286,ALTERNATE;FRIEND_OF_CROWS,,,UNDERSEA,22344b08-aa8f-42c7-8f5a-423c154a92af,37c2743f-1a15-4e3f-bdb1-a6461df93434,137,18,2,0,13,6,True,0.0,4.0,3,15,14,['9397ed91-608e-4b13-98ea-e94c795f651e'],False,0.6019373139191182,0.4899174202096729
3,StealSuccess0,0.9227792716332892,True,0.5102757318812389,0.6196156385717195,0.975891721301726,0.3335770869241936,0.3865844331475975,0.8563240140191541,0.7080399280595923,0.03812497092801988,1.0088277057655346,0.7630896299895074,0.6927093484621687,0.9097296999128236,0.45999495088063647,0.6185478287810852,0.9119473464256036,0.09643599009055548,0.06706536995414629,0.12009061811845878,0.8800577848280257,0.6676413371568044,0.3549933802882162,0.3078477378165537,0.3823343397966362,0.8178665108870551,0.0841127347604409,0.9047740069257867,1.0,0.7873389511724682,0.31543420909650477,0.5013431635500137,0.8903895992582622,0.9326568802990013,0.4841696896809443,0.7223797556395407,0.1,1.0980340762432297,0.44949475894429913,0.5366350983296861,0.42669347853071454,0.17717788155517766,1.032715712238922,0.2667060214171949,0.1725142815535898,0.1269022688984782,1.056050321714098,0.5804156629077294,0.3544368070774574,0.799756285161309,0.40301543063513184,0.7647738903665496,0.6621834837288946,0.4324531533478875,0.837573896464538,1.2,0.5155227426500169,0.5600688532893328,0.5898007528589995,0.4568640204791582,0.5429285801779979,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.014206902803900363,0,0.4512955899415392,0,0,Silvaire Semiquaver,Conrad Vaughan,-0.06408430409156202,-0.06408430409156202,-0.3695670450791499,-0.37341163409848777,,,,OVERPERFORMING;EARLBIRDS,5074499f-ee45-43ec-94ce-804b772f0d23,7f09624b-b3cf-4493-b768-adf090bebf21,142,10,0,2,13,6,False,4.0,0.0,3,16,15,['3188d641-4fcc-4d5e-887d-5f454b4c4ff8'],True,0.20348088195742742,0.5988403740766755
4,StealSuccess0,0.3898634004915269,True,0.8729964849238909,0.7525783689809182,0.4723243037210056,0.6371764433248746,0.2393827702231126,0.810101181662132,0.7840739623585293,0.060000000000000005,0.13,0.7990407592634646,0.14871742833395066,0.47314219598739427,0.9832587044189071,0.6605805946368636,1.1013795461319518,0.1953357915034196,0.6480306588109638,0.30455274534161064,0.595867817851368,0.2243988740681851,0.7509799652758239,0.3260113751939607,0.5447625565491213,0.29009858266660254,0.12528761185343162,0.7796940939020693,1.0,0.5995978259367746,0.7814323542622998,0.8546955833885346,0.31338622689794376,0.39710583646939446,0.001,0.726481753054741,0.8794442335676904,0.7273595479133529,0.9162730399720858,0.7055809932562446,0.8342864250561743,0.974187235479289,0.8604645162707473,0.61485193319413,1.01242291680698,0.8261007687747192,0.09331691792254095,0.3334265915759586,0.9381434000677544,0.5525394340084501,0.7170649574235584,0.7703533267749643,0.23250174968503193,0.19778139305400289,0.1438178462815914,1.0,0.6797408396697461,0.5260435795920163,0.5269788217600044,0.47394143071248973,0.6086519182517143,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.01622303731111508,0,0.3201041753346081,0,0,Malik Romayne,Frankie Hambone,-0.03886954875299531,-0.03886954875299531,-0.19778139305400286,-0.19778139305400286,,,,UNDERSEA,22344b08-aa8f-42c7-8f5a-423c154a92af,37c2743f-1a15-4e3f-bdb1-a6461df93434,144,18,2,2,13,6,True,0.0,4.0,3,15,14,['f56657d3-3bdc-4840-a20c-91aca9cc360e'],True,0.30221149677466275,0.5375440498242037
5,StealSuccess1,0.11090316724111648,True,1.0502129522769517,0.8776917333403125,0.9873703565390292,0.4081808355013459,0.8710098487993057,0.5618251712353066,1.1086503513780874,0.001,0.3693400232911438,0.46947430901281434,0.7164516110907182,1.2948011743087555,0.3107407623512066,1.212485180629863,0.7394331674815497,0.9451924622173953,0.45521262343704283,1.0634544048305539,1.0502120712662746,0.8535712976145217,0.271305519849221,0.46177395674893784,0.6944981253192113,1.1765901923904654,0.5287515061488359,1.1002620449472948,1.0,0.5504108871773876,1.2037599262692873,1.456485908776825,0.9453617649317319,1.1061130409986801,0.001,0.9262970383060252,0.05495698097081463,1.3277212200066852,0.6561265201618525,1.2171631235911462,0.6698546881977215,0.6639616607877885,0.7468400990190296,0.8691635430775371,1.2012411014326558,1.2782068349542217,0.8411258034525376,0.9974747488480192,1.3125260662257294,1.22782022095559,1.4516319789482062,0.5708570291378802,0.6253599012116235,0.3911165382493247,0.7185612810615092,1.0,0.7188864053247644,0.6980316847994171,0.5975252720342341,0.7144845519475171,0.6227524928946084,0.46934888376296396,0.7270500122372818,0.440766599802753,0.49529640777130407,0.41134035737314395,0.598692635551642,0.48562885702968184,0.2965598316883308,0.57028744875978,0.010053528290973925,0,0.14331439568907434,0,0,Sandie Turner,Gabriel Griffith,-0.2050947251116194,-0.2050947251116194,-0.3911165382493247,-0.3911165382493247,SPICY;PERK,BIRD_SEED,,LOVE,3a88872f-a27a-4cfe-8564-09b8e50c5563,1c1614b3-abdb-4008-98eb-12aeb8f7bb54,152,18,0,0,13,6,True,1.0,1.0,5,16,16,['766dfd1e-11c3-42b6-a167-9b2d568b5dc0'],False,0.7054259652369832,0.6172108950825348
6,StealSuccess0,0.47028536490325523,False,0.9572616037568076,0.6344073083305226,0.8047526975054573,0.44013403098708204,0.847116475038679,0.45799065360001423,0.9142443762386054,0.1,0.22112804980886858,0.5294379215169842,0.8926120230762555,0.9012391319752464,0.18572499385705,0.5625619111676619,0.5178917668039738,0.23187615303203213,0.25198693257612814,0.12420313250538806,0.36378969844915354,0.3566438956920316,0.01,0.01,0.26350795429013074,0.2761585934946672,0.15396479651740713,0.40331581292144136,1.0,0.316825320931078,0.715703169856751,0.46774892460307915,0.7018017234854356,0.4271514730929309,0.001,0.5189909351078359,0.03469284292434677,0.9682367726193304,0.7336562428423392,0.37144331148292165,0.519537499386037,0.6713759562902777,0.522018095595872,0.6432772429822662,0.9781895058318322,0.9889442172866877,0.25997935514166703,0.8669226506918096,0.4386409581436979,0.6412342200303531,1.179563878549894,1.1834378361479734,0.5111405144045624,0.9398150163500756,0.6222866056830362,1.0,0.592581441442588,0.6156899921012159,0.4429050746324892,0.5338317124527133,0.684973263661105,0.6195291289568113,0.4058638732221239,0.6478334151320941,0.5133374386797629,0.5442784550049901,0.5066661966388385,0.41505202553957016,0.506593554498159,0.547866315424905,0.014069395702210021,0,0.9205310041780936,0,0,Goobie Ballson,Zack Sanders,-0.07235294077697374,-0.07235294077697374,-0.549289610841798,-0.549289610841798,,,TRIPLE_THREAT,BASE_INSTINCTS,911644c0-5ceb-4c2f-98aa-47ea7125305c,8e900d85-7d4c-47d0-a67f-6432144f0210,159,17,2,2,13,6,True,0.0,0.8,4,15,13,['ab36c776-b520-429b-a85f-bf633d7b081a'],False,0.7629861908032469,0.6308554559844848
7,StealSuccess1,0.7730438456619393,False,0.2612509590197266,1.017299450286445,0.2843347967028417,0.8851489285974828,0.5835850666473626,0.544857881114592,0.7661320091917238,0.1,0.30582512585118504,0.00015125465786436365,0.7194623902577131,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.9854592162924868,0.3661696917021845,0.600792928987684,0.18833620816054789,1.0397955117629953,0.9145856579431781,0.5995334995424131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.874510487786416,0.770573979091436,1.0,0.955883239079176,1.1946409598982886,0.5171752323261546,0.9602930756856386,0.7139680767705301,0.06550808845854572,0.714673385561715,0.001,0.8840949471308677,0.8222012809007984,0.7692115920993304,0.9197781057829926,0.7805736171422961,0.760970576337406,1.1320622389591244,0.9253430395756232,0.8374282224418549,0.7475055450521897,0.47134705132149113,0.7249809852628779,0.6715951606537973,1.3048469301623453,1.317573788226371,0.8919532301145835,0.936468557739889,0.4798822883591046,1.0,0.8988653320087124,0.6718933496424466,0.7583403643439588,0.6231971435065954,0.5000591275683702,0.6050124001035256,0.4519595330300567,0.6140862738162287,0.4253079342393487,0.4712119725231586,0.4962028180294879,0.5101363245618917,0.4382990376095283,0.5039366548531963,0.030035471679923455,0,0.061943077205451225,0,0,Paula Turnip,Sexton Wheerer,-0.4632393710669534,-0.4632393710669534,-0.7290487785983435,-0.7290487785983435,,FIREPROOF;SEALANT;AMBUSH,ALTERNATE;SUPERALLERGIC;FRIEND_OF_CROWS;EGO1,SUN_KISSED,e1b8900d-cce3-4245-8798-b51dda16bd6b,36b94380-39a6-4e32-b525-3e888215798a,167,18,0,0,13,6,True,1.0,4.0,4,12,9,['5bcfb3ff-5786-4c6c-964c-5c325fcc48d7'],True,0.03824166747979385,0.4827134659368559
8,StealSuccess0,0.11870458340124301,True,1.0062179474389756,0.8733352310662361,1.0664853467034983,0.8046098728913867,0.7978853448852028,0.3876462493763853,0.9218898803688027,0.013993493503577169,0.6866141020685983,1.0375928853607157,0.14183408039564796,0.2230267378889404,0.18131003635797732,0.22989404301514946,0.944771080463703,1.2069258093888287,0.46616339021416137,0.9386431323742013,0.4032266574589372,0.4792940390114177,0.7023221998026692,0.8272421277859794,0.7871126316474515,0.11406044239384344,0.6905209355522612,0.16395791060766224,1.0,0.6553650297029191,0.7461823546651389,0.2758047047750328,0.685631174822077,0.23800254466224574,0.788432616445673,0.16028145106976155,0.1357672951192848,0.4216339537797807,0.17231852723159405,0.22090569546017527,0.15465969691807147,0.17613837234928814,0.1834713734259221,0.4445064080975157,0.6068340236748676,0.04647704994693003,0.5699159546438743,0.22941989488687517,0.8930507954212692,0.041,0.041,0.041,0.041,0.6260620508749675,0.23837655922548165,1.0,0.6854775014417117,0.7261824148743522,0.6619553884193959,0.48718700887026983,0.4714361182633954,0.5053671963554746,0.5247785781278169,0.5981744694032705,0.5474000831124898,0.6819910875419015,0.263229502203971,0.5902250518696203,0.4617130261512937,0.4040771749168108,0.01909447198120374,0,0.14415566956916237,0,0,Cannonball Sports,NaN,-0.5653854057223687,-0.5653854057223687,-0.6135025433968331,-0.6135025433968331,,LIFE_OF_PARTY;ELECTRIC,FLICKERING;RECEIVER,BOTTOM_DWELLER,2734c432-7e26-4fc4-9504-15576050f223,8a84154e-80d7-47d5-8f56-295e9a9653d9,175,18,1,1,13,6,True,0.0,3.0,5,14,14,['c0998a08-de15-4187-b903-2e096ffa08e5'],False,0.5923155064459094,0.46977506945740877
9,StealSuccess0,0.2794992269135179,True,0.1783190384265426,0.9898808240241072,0.3181001619327722,0.437295542699032,0.2809220000146207,0.4488095387106849,0.6894704512719957,0.060000000000000005,0.2895636011894043,0.11908604066587913,0.7359636911215603,0.6406725654214616,0.5387085193380774,0.2864419691023212,1.0004601227027614,0.47353062175213473,0.3495581504777377,0.21607763434904415,0.9079183422170828,0.7205871583454847,1.0660557716031152,1.2703946134325443,1.2911324616371913,0.6020930741215078,0.7889734960246821,0.17833605360722826,1.0,0.0930830706900685,0.7432775255255708,0.5867421133786843,0.27058439094744946,0.5348700247769871,0.922815527066779,0.3942111778756332,0.1,0.7645552037305964,0.8744562540340829,0.46995349201821257,0.3084108642419964,0.8238507101095759,0.5583546606259776,0.8463118171784367,0.11473030023424437,0.629124317532908,0.16834300633018473,0.13200519260877752,0.8359329704481304,0.8110339578055679,0.03,0.7465797937383487,0.03869315579558942,0.266324437480846,0.34145377768804286,1.2,0.6747875969561508,0.7255802463329108,0.43391323746822347,0.7333465832763882,0.7000342152724963,0.6195291289568113,0.4058638732221239,0.6478334151320941,0.5133374386797629,0.5442784550049901,0.5066661966388385,0.41505202553957016,0.506593554498159,0.547866315424905,0.014069395702210021,0,0.08091373724311879,0,0,Richmond Harrison,Kennedy Rodgers,-0.30531872120872705,-0.30531872120872705,0.227036429578451,0.27244371549414115,SIPHON,BASE_INSTINCTS,UNDEROVER;OVERPERFORMING,,911644c0-5ceb-4c2f-98aa-47ea7125305c,8e900d85-7d4c-47d0-a67f-6432144f0210,271,17,0,0,13,6,False,0.0,4.8,7,13,15,['d4a10c2a-0c28-466a-9213-38ba3339b65e'],True,0.31792368729731324,0.5769472097145733
10,StealSuccess2,0.6315259110994145,True,0.6027783199528572,0.8148148099585507,0.05742587341881811,0.4293769363650526,0.4154333589618628,0.48905864488287565,0.7382840803531944,0.9473616872191981,0.8944022376656093,0.37778805774687624,0.44092851426339974,0.28442498717485204,0.5754430853932179,0.22780613710252237,0.7591566237787462,0.2260147670318604,0.07639660541244186,0.21893409536741287,0.5692975174778789,0.6742546346178961,0.8442366941450533,0.08453814479308962,0.3593335826421617,0.699574017879165,0.05991269912827568,0.39099409607224317,1.0,0.3737248058826418,0.6146682565422869,1.0109718873704507,0.5824857193401283,1.1173483643890665,0.6620910935326871,0.9825231464930151,0.001,0.9596899297810413,0.773947639096697,0.49419319297634656,0.2613943362944814,0.3286253125885954,0.7073879715872547,1.0695484352667015,0.4765688691370854,1.0781895528814602,0.9034293267757266,1.2442208791739744,1.2139338424081785,0.5742956173940047,0.8369071944804356,1.073917103381971,1.2384599949942403,0.48406764876395036,0.6333379391396625,1.0,0.44877852421165343,0.6239973976668625,0.5358473503845382,0.44147191750804177,0.3663729280754692,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.01622303731111508,0,0.933483562241405,0,0,Mint Shupe,Sosa Hayes,-0.059912699128275654,-0.059912699128275654,-0.3773649099239197,-0.3773649099239197,,UNDERSEA,,,22344b08-aa8f-42c7-8f5a-423c154a92af,37c2743f-1a15-4e3f-bdb1-a6461df93434,292,18,1,1,13,6,False,1.0,4.0,7,14,15,"['91f5298e-a2ec-4f54-a541-1818702d1b6d', '4b01cc3f-c59f-486d-9c00-b8a82624e620']",True,0.14943451766999183,0.49511109358680955
11,StealSuccess2,0.37849560014728545,True,0.6335895427632912,0.6673864626099147,0.7266130962952707,0.4978006616719736,0.17,0.6885783641212516,0.5196067047847182,0.060000000000000005,0.03,0.30138143032966463,0.5729190961301598,0.047580737659700736,0.27024660683371055,0.6378783608442438,0.6864260286908399,0.07,0.35372492244327625,0.799314910756203,0.33062137177583295,0.05,0.05,0.4042455618829041,0.4630939658282685,0.6648397061964976,0.3445930284286655,0.25075849448201226,1.0,0.6553650297029191,0.7461823546651389,0.2758047047750328,0.685631174822077,0.23800254466224574,0.788432616445673,0.16028145106976155,0.1357672951192848,0.4216339537797807,0.17231852723159405,0.22090569546017527,0.15465969691807147,0.17613837234928814,0.1834713734259221,0.4445064080975157,0.6068340236748676,0.04647704994693003,0.5699159546438743,0.22941989488687517,0.8930507954212692,0.041,0.041,0.041,0.041,0.6260620508749675,0.23837655922548165,1.0,0.6854775014417117,0.7261824148743522,0.6619553884193959,0.48718700887026983,0.4714361182633954,0.5053671963554746,0.5247785781278169,0.5981744694032705,0.5474000831124898,0.6819910875419015,0.263229502203971,0.5902250518696203,0.4617130261512937,0.4040771749168108,0.01909447198120374,0,0.3701027357483122,0,0,Don Elliott,NaN,-0.34459302842866557,-0.34459302842866557,-0.6135025433968331,-0.6135025433968331,,LIFE_OF_PARTY;ELECTRIC,FLICKERING;RECEIVER,BOTTOM_DWELLER,2734c432-7e26-4fc4-9504-15576050f223,8a84154e-80d7-47d5-8f56-295e9a9653d9,325,18,1,0,13,6,True,3.0,3.0,9,14,14,"['0cc5bd39-e90d-42f9-9dd8-7e703f316436', '9d6f3d23-bc26-40e6-93aa-0b1c693e0ba8', '0eddd056-9d72-4804-bd60-53144b785d5c']",True,0.4022923413006343,0.6718489956144582
12,StealSuccess1,0.42831230818296295,False,0.06496511711901351,0.5805025176959764,0.07873440710222976,0.8306018256183649,0.27346310667445034,0.6217580768411348,1.0333902151058287,0.2962925685148719,0.6019374269106554,0.7683590505323956,0.9426325187010729,0.5040808762248961,0.22296451685619978,0.7437138587612708,0.23419522524270595,0.9038990510861495,0.7659790381141345,0.8843786671497293,0.1388006808797881,0.7935183925302494,0.6712090093348158,0.7254036574185854,0.26655980654461126,0.6159902028314395,0.8931464580044992,0.2839239899127102,1.0,0.6553650297029191,0.7461823546651389,0.2758047047750328,0.685631174822077,0.23800254466224574,0.788432616445673,0.16028145106976155,0.1357672951192848,0.4216339537797807,0.17231852723159405,0.22090569546017527,0.15465969691807147,0.17613837234928814,0.1834713734259221,0.4445064080975157,0.6068340236748676,0.04647704994693003,0.5699159546438743,0.22941989488687517,0.8930507954212692,0.041,0.041,0.041,0.041,0.6260620508749675,0.23837655922548165,1.0,0.6854775014417117,0.7261824148743522,0.6619553884193959,0.48718700887026983,0.4714361182633954,0.5053671963554746,0.5247785781278169,0.5981744694032705,0.5474000831124898,0.6819910875419015,0.263229502203971,0.5902250518696203,0.4617130261512937,0.4040771749168108,0.01909447198120374,0,0.3819872532465989,0,0,Riley Firewall,NaN,0.06233447612694121,0.06233447612694121,-0.6135025433968331,-0.6135025433968331,,LIFE_OF_PARTY;ELECTRIC,FLICKERING;RECEIVER,BOTTOM_DWELLER,2734c432-7e26-4fc4-9504-15576050f223,8a84154e-80d7-47d5-8f56-295e9a9653d9,331,18,0,0,13,6,True,3.0,4.0,9,14,14,"['9d6f3d23-bc26-40e6-93aa-0b1c693e0ba8', '0eddd056-9d72-4804-bd60-53144b785d5c']",False,0.6918834492405952,0.5587833315851585
13,StealSuccess0,0.7077626438315536,False,0.40700353374660986,0.1364163633528977,0.07,0.637946920770875,0.19671703245139766,0.9299999999999999,0.5285974182555443,0.16,0.6915098844416547,0.8422700255454005,0.03,0.4828103141262737,0.394052036393953,0.08832492071061553,1.0474288875352482,0.29686609691795274,0.9723474460656003,0.4608027395491049,0.7210178291185878,0.5477905675372857,0.6890548035884658,0.681939730820466,0.24752730576071913,0.5091607536761965,0.0934128692276665,0.9296777253486528,1.0,0.6900384212989035,0.1002238423843568,0.5323788986170828,0.5426647178318091,0.8591877230753496,0.6355192663045623,0.8431866909329835,0.4897918996833006,0.1597076234942555,0.5497679735629315,0.9608371299480896,0.6048210475725467,0.4236878189595078,0.647274152105534,0.36033663540234573,0.26787258820675686,0.6135068137087912,1.0179803659635909,0.5989445476698425,0.7911562597123956,0.5956662063530547,0.45928784698155206,1.1062249394910835,0.2801619911319511,0.29135734982653605,0.2479501880108322,1.0,0.6854775014417117,0.7261824148743522,0.6619553884193959,0.48718700887026983,0.4714361182633954,0.5053671963554746,0.5247785781278169,0.5981744694032705,0.5474000831124898,0.6819910875419015,0.263229502203971,0.5902250518696203,0.4617130261512937,0.4040771749168108,0.02100793430808737,0,0.8402218584024259,0,0,Caleb Novak,Persephone Splotter,0.26005623780586695,0.26005623780586695,-0.28352170137754373,-0.28352170137754373,FIRE_EATER,LIFE_OF_PARTY;ELECTRIC,,BOTTOM_DWELLER,73f8244a-5fd9-4062-aed4-5243f2aaf638,8a84154e-80d7-47d5-8f56-295e9a9653d9,15,18,0,0,13,7,True,0.0,0.0,0,14,14,['0eddd056-9d72-4804-bd60-53144b785d5c'],True,0.19935366436070923,0.6380940634296363
14,StealSuccess1,0.20796712315122767,True,0.6093907332899008,1.38759895788999,0.4054648822420993,0.5724709966636113,1.0601099943725787,0.365843933356968,0.4583934039289151,0.052726722598234806,1.2528164936599644,0.5714441579920773,1.1287562210280417,1.0745349892877523,0.3555145854264332,0.6491981476524781,1.2952877569467849,0.9782133328803508,0.8581859797509543,0.4310842085359652,1.0508731899382748,0.8760608274181954,0.9476553169445565,0.5369130686985558,1.1815907544488597,1.0878256575942424,0.6753075779870938,0.9163476391806187,1.0,0.8990172976954784,0.7382793773259158,0.7210518663714651,0.4640059858616836,0.4675314116880036,0.13873301856011366,0.5009772503985752,0.692370684451941,0.8011540958095011,0.8812893801780648,0.25112807874983734,0.7528415662597112,0.5091673079259351,0.5186008544737919,0.6872275370691947,0.5250966447174878,0.6664030270841925,0.291481423386875,0.7766634892188078,0.01067367747989012,0.6215269687686853,0.7755366461602102,0.808576914218285,0.5297756865185284,0.8179830670142023,0.5068806185044552,1.01,0.7057382381847713,0.7978229922038226,0.7356426260663683,0.8418439287691628,0.5236355004726159,0.4107468323095642,0.3753665765840052,0.41336959149340474,0.5149002539789903,0.5239131142287455,0.5819348100602006,0.5606394616667802,0.7370254366197266,0.4894158877197605,0.0170918133244429,0,0.5368813646695245,0,0,Marco Stink,Fenry Marlow,-0.568686895469876,-0.568686895469876,-0.8035073418995845,-0.8115424153185805,,,,SINKING_SHIP,a9b30d26-2594-4e93-9224-509381e2ff31,e7431679-a45e-408f-92a8-a4db422c4925,23,14,1,0,13,7,True,0.0,1.0,0,13,13,"['87e6ae4b-67de-4973-aa56-0fc9835a1e1e', 'a8a5cf36-d1a9-47d1-8d22-4a665933a7cc']",False,0.7418287492191087,0.44825010874375715
