event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,runner_on_first_base_thirst,runner_on_first_continuation,runner_on_first_ground_friction,runner_on_first_indulgence,runner_on_first_laserlikeness,runner_on_first_multiplier,runner_on_second_base_thirst,runner_on_second_continuation,runner_on_second_ground_friction,runner_on_second_indulgence,runner_on_second_laserlikeness,runner_on_second_multiplier,runner_on_third_base_thirst,runner_on_third_continuation,runner_on_third_ground_friction,runner_on_third_indulgence,runner_on_third_laserlikeness,runner_on_third_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,fielder_multiplier,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,runner_on_first_name,runner_on_second_name,runner_on_third_name,batter_vibes,pitcher_vibes,fielder_vibes,runner_on_first_vibes,runner_on_second_vibes,runner_on_third_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,runner_on_first_mods,runner_on_second_mods,runner_on_third_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,out_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll,batter_consecutive_hits
NoCircle,0.3576034712009246,False,0.5921898729736486,0.9723069549848458,1.0069185018461733,1.0380952989425387,0.6061876171898589,0.49264741260729855,0.5242644337777561,0.01,0.9705894859893851,0.7136824812168083,0.17685210049950376,0.7861426027705128,0.6093787953056105,0.3019746473228892,0.6827925708925311,0.5961839434433412,0.23194944864086364,0.3320243135091487,0.8401913521206791,0.474311571008198,0.5371178391233568,0.5360336055315124,0.39128647646695824,0.47999456491517295,0.8299376824717601,0.6917565407641293,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.3019551824206226,0,0,Yusef Fenestrate,Qais Dogwalker,,,,,0.31133298495516204,-0.30688027398187856,0,0,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,4,Weather.BIRDS,0,0,0,11,62,True,0,0,0,15,14,0,False,0.7819529831466752,0.5325871804948404,,0
NoCircle,0.6002609475126652,False,0.5735642711310112,0.20854634004885864,0.32294385482645793,0.6972043646936051,1.002452633907633,0.41189493866707,0.4313635387967672,0.025870435838723477,0.20302193029531407,0.45500523895478595,0.3901651406858048,0.5882211518695307,0.21117863645769575,0.3292347604253368,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,0.7096086826716299,0.7021079457736923,0.1927015657018807,0.6630428900535271,0.5953306137580937,0.03912842835920061,0.321409756669692,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.8492226914409644,0,0,Elwin McGhee,Qais Dogwalker,,,,,0.23127521041247007,-0.30688027398187856,0,0,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,6,Weather.BIRDS,0,0,1,11,62,True,0,0,0,15,14,0,True,0.4904842068717099,0.660037712412188,,2
NoCircle,0.9773021130366468,False,0.5735642711310112,0.20854634004885864,0.32294385482645793,0.6972043646936051,1.002452633907633,0.41189493866707,0.4313635387967672,0.025870435838723477,0.20302193029531407,0.45500523895478595,0.3901651406858048,0.5882211518695307,0.21117863645769575,0.3292347604253368,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,0.7096086826716299,0.7021079457736923,0.1927015657018807,0.6630428900535271,0.5953306137580937,0.03912842835920061,0.321409756669692,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5385461528979847,0,0,Elwin McGhee,Qais Dogwalker,,,,,0.23127521041247007,-0.30688027398187856,0,0,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,7,Weather.BIRDS,0,1,1,11,62,True,0,0,0,15,14,0,True,0.08682417770105944,0.6272142398094388,,2
NoCircle,0.9862423732845087,False,0.5735642711310112,0.20854634004885864,0.32294385482645793,0.6972043646936051,1.002452633907633,0.41189493866707,0.4313635387967672,0.025870435838723477,0.20302193029531407,0.45500523895478595,0.3901651406858048,0.5882211518695307,0.21117863645769575,0.3292347604253368,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,0.7096086826716299,0.7021079457736923,0.1927015657018807,0.6630428900535271,0.5953306137580937,0.03912842835920061,0.321409756669692,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.6775759536563644,0,0,Elwin McGhee,Qais Dogwalker,,,,,0.23127521041247007,-0.30688027398187856,0,0,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,8,Weather.BIRDS,0,2,1,11,62,True,0,0,0,15,14,0,True,0.16960756839985658,0.6272142398094388,,2
NoCircle,0.4727933581314665,False,0.38603089240340305,0.7713692195105495,0.8457168018989638,0.8537989533680859,0.20654656507183855,0.5126596030997379,0.11942548667728459,0.1,0.21881318747016,0.47118082825231866,0.41478743157637576,0.8754590923766117,0.20892497380025032,0.013537506611713379,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,0.11454144851994763,0.13720428870256662,0.9782504927686251,0.5733329069419681,0.7505142281496187,0.7422268988153553,0.6693358674030079,1,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.20196805125343253,0,0,Stijn Strongbody,Qais Dogwalker,,Elwin McGhee,,,0.18165292598801874,-0.30688027398187856,0,0.23127521041247007,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,10,Weather.BIRDS,0,0,1,11,62,True,0,0,0,15,14,1,False,0.7128627302344221,0.6959819208129786,,0
NoCircle,0.4223409886821734,False,0.38603089240340305,0.7713692195105495,0.8457168018989638,0.8537989533680859,0.20654656507183855,0.5126596030997379,0.11942548667728459,0.1,0.21881318747016,0.47118082825231866,0.41478743157637576,0.8754590923766117,0.20892497380025032,0.013537506611713379,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,0.11454144851994763,0.13720428870256662,0.9782504927686251,0.5733329069419681,0.7505142281496187,0.7422268988153553,0.6693358674030079,1,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.23680137467991802,0,0,Stijn Strongbody,Qais Dogwalker,,Elwin McGhee,,,0.18165292598801874,-0.30688027398187856,0,0.23127521041247007,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,11,Weather.BIRDS,0,1,1,11,62,True,0,0,0,15,14,1,True,0.4837983414966418,0.5890864308897708,,0
NoCircle,0.6516855921370805,False,0.38603089240340305,0.7713692195105495,0.8457168018989638,0.8537989533680859,0.20654656507183855,0.5126596030997379,0.11942548667728459,0.1,0.21881318747016,0.47118082825231866,0.41478743157637576,0.8754590923766117,0.20892497380025032,0.013537506611713379,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,0.11454144851994763,0.13720428870256662,0.9782504927686251,0.5733329069419681,0.7505142281496187,0.7422268988153553,0.6693358674030079,1,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.20661911121689602,0,0,Stijn Strongbody,Qais Dogwalker,,Elwin McGhee,,,0.18165292598801874,-0.30688027398187856,0,0.23127521041247007,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,12,Weather.BIRDS,1,1,1,11,62,True,0,0,0,15,14,1,True,0.028320344979577916,0.5890864308897708,,0
NoCircle,0.04439349509298207,False,0.38603089240340305,0.7713692195105495,0.8457168018989638,0.8537989533680859,0.20654656507183855,0.5126596030997379,0.11942548667728459,0.1,0.21881318747016,0.47118082825231866,0.41478743157637576,0.8754590923766117,0.20892497380025032,0.013537506611713379,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,0.11454144851994763,0.13720428870256662,0.9782504927686251,0.5733329069419681,0.7505142281496187,0.7422268988153553,0.6693358674030079,1,0.8014281580008066,0.4926065784913659,0.40270408220670684,0.8395566392408158,0.5821286025497073,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.6015031945570672,0,0,Stijn Strongbody,Qais Dogwalker,,Elwin McGhee,,,0.18165292598801874,-0.30688027398187856,0,0.23127521041247007,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,13,Weather.BIRDS,1,2,1,11,62,True,0,0,0,15,14,1,True,0.8543359275996576,0.9,,0
Circle,0.008614793220403705,True,0.6246218392410259,1.0969091733028322,0.4738531785821225,0.27096421336491683,0.6387036613243063,0.6280961835126344,0.7416315356645657,0.01,1.1094354890067335,0.47450693734139177,0.20998426066504797,0.4528372918887423,1.1757221376492544,0.31704542201721314,0.7156380220256922,0.29084288109576745,0.6890513500389458,0.9435784270717547,0.9052103501746632,0.8062573429511076,0.9915804735881185,0.7876219643606033,0.2850120763620974,0.7393060838179268,0.8307888080580499,0.49260964808281904,1,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.578464152812914,0,0,Lance Serotonin,Qais Dogwalker,,Stijn Strongbody,,,0.16176003404760628,-0.30688027398187856,0,0.18165292598801874,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,15,Weather.BIRDS,0,0,2,11,62,True,0,0,0,15,14,1,False,0.9471035490634279,0.6140209174136467,,2
NoCircle,0.6705564740865197,False,0.6246218392410259,1.0969091733028322,0.4738531785821225,0.27096421336491683,0.6387036613243063,0.6280961835126344,0.7416315356645657,0.01,1.1094354890067335,0.47450693734139177,0.20998426066504797,0.4528372918887423,1.1757221376492544,0.31704542201721314,0.7156380220256922,0.29084288109576745,0.6890513500389458,0.9435784270717547,0.9052103501746632,0.8062573429511076,0.9915804735881185,0.7876219643606033,0.2850120763620974,0.7393060838179268,0.8307888080580499,0.49260964808281904,1,0.8418575778719755,0.32543677123595094,0.5626231452405197,0.19198226294633502,0.2652635531140155,1,0,0,0,0,0,1,0,0,0,0,0,1,1.1085048161499913,1.1478041751976635,0.3129705851587233,0.5437580675936233,0.5426622417736615,0.4883538002553936,0.8537960652253835,0.01,1.0976999267093235,1.3187045795887335,1.0314254544339678,1.1121107241671793,0.5701205187591233,0.8427647764934898,1.1771117150518133,0.8367605821636346,0.9635045204391486,0.6180158433451324,1.3252563927841439,0.5071739642656431,0.4173137891524864,1.2758714384287306,1.2983832015073482,0.9882237509282269,0.5081354240012461,0.50481219773184,1,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5018786940405,0,0,Lance Serotonin,Qais Dogwalker,,Stijn Strongbody,,,0.16176003404760628,-0.30688027398187856,0,0.18165292598801874,0,0,,,FRIEND_OF_CROWS,LIFE_OF_PARTY;ELECTRIC,,,,,05bb85ec-660a-466a-8142-4c237292ee27,,16,Weather.BIRDS,0,0,2,11,62,True,0,0,0,15,14,1,False,0.642389691979401,0.6140209174136467,,2
