,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,defense_avg_anticapitalism,defense_avg_chasiness,defense_avg_omniscience,defense_avg_tenaciousness,defense_avg_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count
578,Hit1,0.23351300843875578,False,0.7401227822770642,1.1110763061985243,1.1121431345842319,1.1810961972526275,0.6981591933793462,0.36785762654537807,0.635642067807618,0.001,1.114621300055189,0.8394350817934891,0.3110796042107901,0.914036733163792,0.7198654330502127,0.44008905364585815,0.8089628069996134,0.7268270176336603,0.3374559776171342,0.43801575218927397,0.9386069756962108,0.6258610867630567,0.6562260772344012,0.6732758063070725,0.5092427027480113,0.591639721227575,0.8299376824717601,0.7876833947803514,1.0,0.7873389511724682,0.31543420909650477,0.5013431635500137,0.8903895992582622,0.9326568802990013,0.4841696896809443,0.7223797556395407,0.1,1.0980340762432297,0.44949475894429913,0.5366350983296861,0.42669347853071454,0.17717788155517766,1.032715712238922,0.2667060214171949,0.1725142815535898,0.1269022688984782,1.056050321714098,0.5804156629077294,0.3544368070774574,0.799756285161309,0.40301543063513184,0.7647738903665496,0.6621834837288946,0.4324531533478875,0.837573896464538,1.0,0.5155227426500169,0.5600688532893328,0.5898007528589995,0.4568640204791582,0.5429285801779979,0.5583868457447113,0.2689209714097342,0.43793583794946794,0.4707901467061844,0.5405005662530378,0.5442719081863592,0.4408548169896554,0.6398231967453444,0.4758011020471008,0.05920483649410344,0.01503372898891242,0.24985461456502023,0,0,Yusef Fenestrate,Conrad Vaughan,-0.8064351181726312,-0.8064351181726312,0.8375738964645381,0.8375738964645381,,,,EARLBIRDS,5827b3fe-67b8-4345-8e9d-96cccd6518fe,60e78a6c-fe49-4283-8293-735e9fa7e3e9,102,18,0,2,13,84,True,0.0,0.0,3,16,15,[]
579,Hit2,0.6750580950424996,False,0.7163835954910194,1.3385950289080484,0.690931469493742,1.2747936114895215,1.0091158722142874,0.2849396249320549,0.3951276642343939,0.060000000000000005,0.13503305186464315,0.12204411643945384,0.15999211935846522,0.9767747840112261,0.7171270536209091,0.22949103170113835,0.42723549915169223,0.5394169990712948,0.5669358745884467,1.1603534800706976,1.3124006550503693,0.9455924925133131,0.7395583081103951,0.9402549804334751,0.3200930955919145,0.8283475634542742,0.6096551927487364,0.9628789708253869,1.0,0.19173624793442282,0.7347690005296308,0.3802433113455691,0.7635736350955518,0.2875910575289188,0.18176965635869896,0.17790269864352437,0.03670840755304505,0.4080724783746813,0.22643658832959038,1.063298500106534,0.26169336749261285,0.4706219255635399,0.2844278011946163,0.1588715679743994,0.7588353615781595,0.5560859119535885,0.5113734363947915,0.1477756154713739,0.230756824993631,0.8151214424690651,0.9828474019710336,0.5814119488128913,0.19404737074560915,1.04919917644488,0.7858198266179658,1.0,0.6747875969561508,0.7255802463329108,0.43391323746822347,0.7333465832763882,0.7000342152724963,0.5112050242221085,0.6070407692089913,0.5306518569849688,0.46984360699104116,0.5364666644060236,0.43120967518540154,0.5860283120781291,0.2343003613218557,0.43654265137776965,0.08588610294278737,0.23703523643407864,0.4946911418254243,0,0,Avila Guzman,Agan Harrison,-0.586807700334283,-0.586807700334283,-1.04919917644488,-1.04919917644488,,LIFE_OF_PARTY;ELECTRIC,,,4d8f002b-282a-458e-a76d-4bc6c37fea8a,06c991f6-4ef3-4a9a-8254-8a2bc7d3a1e1,102,18,1,1,13,84,True,0.0,1.0,2,14,15,"['c0998a08-de15-4187-b903-2e096ffa08e5', '7a75d626-d4fd-474f-a862-473138d8c376']"
580,Hit2,0.3037964078075539,False,0.03556943206433072,0.37903765295193703,0.6133156004818388,0.9334572324177439,0.43764126299100115,0.4869440112552834,0.7746476796719248,0.1,0.07983005838177126,0.5814426041965641,0.6421009473672841,0.7503580107339456,0.5659860651147948,0.5799207410428251,0.4311001430904058,0.22266488980387678,0.5783376910441154,0.5121395802537057,0.8314691426287117,0.7307245462394534,0.7189652381885985,0.9965635312965413,0.9465101553071449,0.5601090799100159,0.8825811012321547,0.9631213951501314,1.0,0.9514153561250237,0.3484765530463455,0.04,0.04,0.24034003221959135,0.3076029085797788,0.10841643343618577,0.07000000000000002,1.2271340255990033,0.42203087202931866,0.9722779641628543,0.4861552819852688,1.0087569645123662,0.6014847619775987,0.6299707483931725,0.1736143643125459,0.6825387871631676,0.4749007723201835,0.9160436688975373,1.03828798460699,0.7947670859275663,0.8006331503894483,0.684843923397867,0.38363100659004956,0.49843552394620527,0.5110705570395755,1.0,0.6851081302769214,0.6520459994598581,0.7467559692548555,0.7764832685121987,0.9572811692569262,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.07099986267847781,0.07842507690321887,0.07272634584056381,0,0,Hatfield Suzuki,Brock Forbes,0.9631213951501314,0.9631213951501314,0.006317516546687579,0.006317516546687579,,BIRD_SEED,WILD,CARCINIZATION;UNHOLEY;PARTY_TIME,4b32928c-274a-4b75-9abf-8ecdc0ef85b6,ba794e99-4d6b-4e12-9450-6522745190f8,107,11,0,2,13,84,False,0.0,0.0,2,16,13,[]
581,Hit2,0.7829443079090963,False,1.0007192551900141,0.9830652488298433,0.21294809179756236,0.8648669599145393,0.30825106569752414,0.31092351299589627,0.7151845335402063,0.1,0.9105786927155393,0.05193657518139272,0.4637988297835083,0.24761057952116228,0.15805568307063145,0.45994858567795815,0.3873649474481248,0.7186678057473431,0.48603286611628105,0.6568321283189816,0.3844384744149788,0.4505414141106907,0.7431201825389631,0.490601423385683,0.09841586000816349,0.14812973200265112,0.306223452293332,0.47298694061060265,1.0,0.5504108871773876,1.2037599262692873,1.456485908776825,0.9453617649317319,1.1061130409986801,0.001,0.9262970383060252,0.05495698097081463,1.3277212200066852,0.6561265201618525,1.2171631235911462,0.6698546881977215,0.6639616607877885,0.7468400990190296,0.8691635430775371,1.2012411014326558,1.2782068349542217,0.8411258034525376,0.9974747488480192,1.3125260662257294,1.22782022095559,1.4516319789482062,0.5708570291378802,0.6253599012116235,0.3911165382493247,0.7185612810615092,1.0,0.7188864053247644,0.6980316847994171,0.5975252720342341,0.7144845519475171,0.6227524928946084,0.4899933874380886,0.5502516277472869,0.5462831513898578,0.6960440705470523,0.5962457551826605,0.5751864596590106,0.7697243846572969,0.5626868198807364,0.5409028298425935,0.06850707954596004,0.17624611041953853,0.2383309110164531,0,0,Theodore Duende,Gabriel Griffith,0.08338174415863725,0.08338174415863725,0.7185612810615092,0.7185612810615092,SPICY,,,LOVE,3841a5cf-d982-4b21-ae81-80d8347565dc,cb94ac8b-003b-4d95-baf3-7c14b1c3fc29,104,18,0,0,13,84,False,0.0,2.0,2,18,16,[]
582,Hit1,0.3123109727876885,False,0.28746713375892347,0.6180557250204883,0.4834928395626401,0.24586858630239317,1.0850909150335066,0.001,1.0665921805841507,0.001,0.5435986491546677,1.139840574003675,0.4458929657708357,0.6280668314517526,0.9235953073153188,0.7020762083250438,0.9253876651092061,0.9152253539208736,0.9304615638219565,0.714550321186003,1.0778780456746162,0.5332728658696166,0.6813796035531157,0.7459929970159714,0.6264615355649701,0.27705347003557784,0.7008876300965381,0.3866181063967409,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.6984371683369148,0.5362648314088784,0.5024305816856612,0.4931973739318248,0.5843209016582924,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.07112875587402308,0.28038294600415425,0.5915330121814859,0,0,Loubert Ji-Eun,Ankle Halifax,-0.4290111959732136,-0.4290111959732136,-0.5645636463993536,-0.5645636463993536,,BOTTOM_DWELLER,,UNDERSEA;PARTY_TIME,5f20d8d1-bcb6-42b6-8434-852acaefc005,37c2743f-1a15-4e3f-bdb1-a6461df93434,105,18,0,0,13,84,True,1.0,6.0,2,15,15,[]
583,Hit1,0.6187266418084612,False,0.2612509590197266,1.017299450286445,0.2843347967028417,0.8851489285974828,0.5835850666473626,0.544857881114592,0.7661320091917238,0.1,0.30582512585118504,0.00015125465786436365,0.7194623902577131,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.9854592162924868,0.3661696917021845,0.600792928987684,0.18833620816054789,1.0397955117629953,0.9145856579431781,0.5995334995424131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.874510487786416,0.770573979091436,1.0,0.33919899000664816,1.128079327445763,0.5763171871476395,0.4779835026600292,0.6642174257546132,0.5498227056380747,0.9544037803506675,0.1,0.3423068447243799,0.9653502823245756,0.9584170717321951,1.0899991409297582,0.20177014816711222,0.9390215636192187,0.9033590856789784,0.9748017199002824,0.538102263168483,0.3629031350361186,0.6994779783525613,0.7778423026142329,0.34585582674509924,0.7000210445384033,0.566676118253519,0.6468646719902602,0.14854720613269462,0.48311792959926825,1.0,0.4000911466216396,0.6253748888111124,0.577644958619622,0.4535827760889301,0.3719922792213219,0.7141843245347669,0.49271620736928706,0.7456745657603384,0.4716485618092032,0.47180011247810416,0.43277112562358416,0.49139630966357717,0.4087364786522717,0.5625529469691449,0.05807272301572433,0.2712260748308444,0.3213721871747177,0,0,Paula Turnip,Jordan Hildebert,-0.46323937106694585,-0.46323937106694585,0.00936907780029883,0.00936907780029883,,FIREPROOF;SEALANT;AMBUSH,FRIEND_OF_CROWS;SIPHON,,ade35a97-a4b6-481c-b44f-4f0374ba24e4,43fbdf41-336f-46a8-9445-eb8a6e05d811,106,12,1,1,13,84,True,-0.3,4.0,2,12,15,[]
584,Hit2,0.7238552652946764,False,0.8864400578888447,0.37678872462101004,0.7004373483686764,1.2428935351298271,1.1369660928890997,0.001,0.7033221833270427,0.001,0.420713123302097,0.716614404095107,0.44035711168676583,0.6676997725110608,1.090032075343108,1.2112459997032314,0.2765188722122052,0.30961021605325834,1.0112699372234548,0.42610955800469774,0.7978973529017745,0.8776234208683755,0.9192792530178462,1.0732034034801898,1.20989851542772,1.1645846994580873,0.0744220782424665,0.7290912968533362,1.0,1.135978020359,0.5440169085140667,0.8416514846498364,0.452752299262041,0.5275741128606339,0.3299192012869875,0.5157381028842192,0.1,1.020406054513987,1.180111054711619,0.49441921880122197,0.5664630157434315,0.8661948043600205,1.4246522121839487,0.7669080780425239,0.7843494300780347,0.6315156629586318,0.38822339047173743,0.8045480398909114,0.5948890899973641,1.5788067637535603,0.9467715551002912,1.0277922377860569,0.5870600288735768,0.8115882671698996,1.2816043397343542,1.01,0.6807382381847713,0.7728229922038227,0.7106426260663683,0.8168439287691628,0.49863550047261596,0.4107468323095642,0.3753665765840052,0.41336959149340474,0.5149002539789903,0.4491789510427481,0.5819348100602006,0.5606394616667802,0.7370254366197266,0.4894158877197605,0.08931950519664072,0.8752737104498605,0.37860160534127707,0,0,J-shua -atson,Evelton McBlase,0.002306621475395232,0.002306621475395232,1.2109300246485888,1.2230393248950748,ALTERNATE;SCATTERED,,,SINKING_SHIP,6a59ac83-47ed-4a35-a84a-7a0f1ecab885,e7431679-a45e-408f-92a8-a4db422c4925,109,12,2,1,13,84,True,0.0,0.0,3,13,13,['87e6ae4b-67de-4973-aa56-0fc9835a1e1e']
585,Hit1,0.9397658981027608,False,0.5261952080304161,1.1473229661511826,1.033231619862213,0.3074255027518682,0.638514711714071,0.38239472201604185,1.0524867775758326,0.2,1.0916584157705964,0.6636866726476214,0.7101991829148402,0.32212791287001385,1.0081998867589266,0.5325350085804851,0.9372531486685483,1.0997901694294325,1.1800588659596152,1.0423517790550385,0.8760942173815857,0.3579886168196976,0.6284001994749655,1.0726339183167717,0.48874157782110206,0.9613727185020862,0.08034602736685281,0.9363478260903196,1.0,0.3798891454698979,0.7507656960199884,0.6753260335405081,0.05377989043620032,0.7285854622707095,0.8809979568937251,0.3263306393638015,0.9084060491400413,0.9287608772826944,0.639164089240059,0.27913243039083363,0.29969307814162005,0.5642572339290037,0.7238217770074994,0.09493937094227976,1.0339739348961114,0.2762670503580237,0.5858160391930243,1.0476720379498465,0.8250265903900165,0.8388482731363343,0.40412157614687716,0.5266822823812192,0.5038148206562132,0.4457096455860312,0.09591886600183103,1.0,0.4627516743914688,0.5307492899889582,0.545956562196027,0.7959938923585287,0.510464684561015,0.24668392594793237,0.5989219193636586,0.4176170640409262,0.39203888189856856,0.45921040660384943,0.4221513168049069,0.5661988019739751,0.4819230853857312,0.5551056106844273,0.12517640543473457,0.40293528515366916,0.2049950691123732,0,0,Conner Haley,Jolene Willowtree,0.09510445782542176,0.09510445782542176,-0.39398872504839444,-0.39398872504839444,SPICY,,,MAINTENANCE_MODE,961c135c-06b6-4460-8166-6f69b1963424,6bfd22e7-831d-4ba9-a9f9-2cf7ab00c39d,107,18,1,2,13,84,False,3.0,1.0,2,15,14,[]
586,Hit3,0.10509523175597368,True,0.7536715920818513,0.6888008268552313,0.5237063906006141,0.20847893618360724,0.07766872597987896,0.46896373033450733,0.6849999691666375,0.1,0.3177741780587592,0.5291487424170928,0.21107122064193526,0.8065470207578321,0.01,0.4482072005100558,0.9616688761224026,0.41622108945969605,0.6732047932250018,0.33023923654578335,0.3960984087240962,0.1985117290782997,0.27518229864564325,0.11034040121857275,0.14210984819198608,0.9344423319354663,0.28545395980628685,0.02002247909817023,1.0,0.1917184150059827,0.5329750833748408,0.14249365606763992,0.15496312273163654,0.12248833030344469,0.3825284722399732,0.7513965713917548,0.201,0.6000828706423353,0.8089196816764992,0.7275119420511897,0.6508622792770657,0.7273061353464274,0.306888946929245,0.7837779833948213,0.8171935981592107,0.05232787704449243,0.30531516141113896,0.31474305358766114,0.8940949082951248,0.7431273982631881,0.3076725018899958,0.08424353176909644,0.12385218608902632,0.4728401699748188,0.7923469615036065,1.0,0.7456207856220259,0.7733516059546872,0.5936356030904753,0.6717066398431994,0.6105052580057031,0.734028825675743,0.5315151559526681,0.7678385756888914,0.46350321501464753,0.4587333642509046,0.528370617263836,0.5325150816744646,0.48330562996753273,0.5713775790775273,0.08245365098716329,0.40823854750294597,0.5396216221323553,0,0,Beasley Day,Fitzgerald Wanderlust,0.02002247909817023,0.02002247909817023,-0.4728401699748188,-0.4728401699748188,,AFFINITY_FOR_CROWS,WILD,TRAVELING;PARTY_TIME,6e1b9f5f-7ddc-4136-8751-00ae9c893bf9,36ae955c-6264-4437-8669-3053f62992e5,103,18,0,0,13,84,True,0.0,4.0,2,12,15,[]
587,Hit1,0.7050293276504169,False,0.986001575788514,1.2083859208717271,1.036024704566506,1.0359352421414398,1.2023993091712382,0.43958101873560795,0.5837878832785531,0.001,0.5866607255048129,1.1534280303738744,1.186785527683339,0.44388981742006334,0.8320006313636624,1.2977170708333896,0.36442442059146135,0.43543148486276667,1.0346846410717074,0.23323490090306956,0.7000612534027032,0.5858782980483975,1.0615506051072674,1.0025808383407475,0.3402359443571846,1.08254328229755,0.3439608525396183,0.7519950894100146,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.6984371683369148,0.5362648314088784,0.5024305816856612,0.4931973739318248,0.5843209016582924,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.07112875587402308,0.9325431167999196,0.957900508576933,0,0,Pitching Machine,Ankle Halifax,0.20401711843520084,0.20401711843520084,-0.5645636463993536,-0.5645636463993536,HONEY_ROASTED;EGO1;UNCERTAIN,BOTTOM_DWELLER,,UNDERSEA;PARTY_TIME,5f20d8d1-bcb6-42b6-8434-852acaefc005,37c2743f-1a15-4e3f-bdb1-a6461df93434,110,18,2,0,13,84,True,1.0,6.0,2,15,15,['27839754-c351-43ec-9bff-ca662a2385b9']
588,Hit2,0.30866368076151063,False,0.953216393486498,0.8245984809240832,0.8957954737971586,0.37296995023463486,1.1941497483287953,0.001,0.6685293364311629,0.4323454022499292,0.6089643212374375,1.0470723956543018,1.0030409886663194,1.0025140231391805,0.2473361057889019,0.47882852672534887,0.7643979938595117,0.7672989604254935,0.8022499985382652,0.4996380639712903,0.5416136963703531,1.0715026107255095,0.3278814906540444,0.8384577204563857,0.36971839866386613,0.6461514089188808,0.279931275499002,0.1440661460119685,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.6984371683369148,0.5362648314088784,0.5024305816856612,0.4931973739318248,0.5843209016582924,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.07112875587402308,0.5573557600058099,0.04449269378266152,0,0,Kaz Fiasco,Ankle Halifax,-0.06793256474351572,-0.06793256474351572,-0.5645636463993536,-0.5645636463993536,,BOTTOM_DWELLER,,UNDERSEA;PARTY_TIME,5f20d8d1-bcb6-42b6-8434-852acaefc005,37c2743f-1a15-4e3f-bdb1-a6461df93434,115,18,1,2,13,84,True,1.0,7.0,2,15,15,['de21c97e-f575-43b7-8be7-ecc5d8c4eaff']
589,Hit1,0.32452364295166647,False,0.5513722098846152,0.6561478496748228,0.47635389178234444,0.37852797036640645,0.5213984321547677,0.4517195387257198,0.8006135055231967,0.001,1.1307591887475812,0.62625884496389,1.2395775999303358,0.6287173844595737,0.5708096126096424,0.47279321090875814,0.7507696551211369,0.9040425826789981,1.2656845927188913,0.8049520980057822,1.2594553485693978,0.4013810222161314,0.4480868486320449,0.6950909289549003,0.4305524814766578,0.6506618526369655,0.7857967407463393,1.1668790137927747,1.0,1.0158504679690485,0.5891103737382299,0.22556279904542637,0.3059525965235844,0.7080369013455191,0.33489111863235793,0.812099357324009,0.05150902356905831,1.3566205237379738,1.0202260857794745,0.8928285126348225,1.1137363533940816,1.0614565755286367,1.8898005186351863,0.9711405804303226,0.41477221440186984,0.4037996226751291,0.3083204973271295,0.13816989095918145,0.3332073777982434,0.8804685785106455,0.6245522659485274,1.1037729619513055,0.6435113054410798,0.5899850260911925,0.8592286729851591,1.0,0.6311433700272786,0.7274734358429115,0.586696989819024,0.6703681052365813,0.6650969357566285,0.6169163612062815,0.42410791017212784,0.7311452467775168,0.4391791221898321,0.5997941819201162,0.5487322736948579,0.5984538834873534,0.5802136293864534,0.5471392506253375,0.08799519203250253,0.015037064774929165,0.9746797785605708,0,0,Chorby Short,PolkaDot Patterson,1.1668790137927747,1.1668790137927747,0.13462182344698687,0.13462182344698687,,O_NO,SQUIDDISH;SWIM_BLADDER,HIGH_PRESSURE,3a429c0d-906f-4463-ab52-15b31e117041,f71fd587-d20c-461c-88a4-1634a2df3f43,123,10,0,0,13,84,True,0.0,4.0,3,14,15,[]
590,Hit1,0.23925250562571931,False,0.8372825647096531,0.555626836827265,0.771858055794181,0.06660585088052626,0.0691965630432749,0.1394342615582225,0.9550654891950789,0.7266493681881625,0.45061359874876517,0.38033664619659824,0.15551939133502501,0.12397269934579813,0.749233650134826,0.1033914955458457,0.4033058951022514,0.6291978390759894,0.3454611082452181,0.5203361455273781,0.4628104339675682,0.590976780831088,0.7271581097954409,0.9863073857126599,0.6055963743841672,0.19047124217134945,0.9615341223584475,0.7588504085045449,1.0,0.8767646514996238,0.7987080206569166,1.067705905207566,0.4135403312298995,0.3669332126241533,0.7605916803113646,0.5272169687465172,0.1,0.8853098206056077,0.6468619353347604,0.23777414305655417,1.0475263337862384,0.6729810495434349,0.8453030184868137,0.576480647504423,0.8466738981528666,1.0727025354803237,0.853713745831511,0.27829518019427113,0.10925348348706355,0.20537741722200545,0.16513507924454324,0.585116707167304,0.5037186062068152,0.4704999159830534,0.21574002549410587,1.0,0.46237099138479626,0.47979942529616065,0.5428079224998518,0.4523116328629561,0.6147848689350807,0.7141843245347669,0.49271620736928706,0.7456745657603384,0.4716485618092032,0.47180011247810416,0.43277112562358416,0.49139630966357717,0.4087364786522717,0.5625529469691449,0.05807272301572433,0.9250788097591365,0.9689973846664117,0,0,Yrjö Kerfuffle,Mummy Melcon,0.7588504085045449,0.7588504085045449,-0.4049698326814208,-0.4049698326814208,,,TRIPLE_THREAT,FIREPROOF;SEALANT;AMBUSH,ade35a97-a4b6-481c-b44f-4f0374ba24e4,43fbdf41-336f-46a8-9445-eb8a6e05d811,124,12,0,1,13,84,False,-0.3,4.0,2,15,12,[]
591,Hit1,0.44752381652705187,False,0.7694599710379292,0.49082424377746975,1.0825201820145447,1.0213156252946283,0.29101192523616354,0.001,0.8724063645486494,0.001,0.8262164265894049,0.690743284728942,0.6319552230714103,0.44793526030336916,1.161808547678811,0.5072598351579946,0.30495523052074064,0.8809711132596048,0.7612134925155702,0.3272746030345774,0.5650209490924328,0.2576318508224889,0.5640493771775649,0.39009352619439647,0.298366283683177,0.21036300658076512,0.5276428922174883,0.7018356380453148,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.6984371683369148,0.5362648314088784,0.5024305816856612,0.4931973739318248,0.5843209016582924,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.07112875587402308,0.3217524918348571,0.6559396202976602,0,0,Farrell Seagull,Ankle Halifax,0.7018356380453148,0.7018356380453148,-0.5645636463993536,-0.5645636463993536,,BOTTOM_DWELLER,,UNDERSEA;PARTY_TIME,5f20d8d1-bcb6-42b6-8434-852acaefc005,37c2743f-1a15-4e3f-bdb1-a6461df93434,124,18,2,2,13,84,True,1.0,10.0,2,15,15,[]
592,Hit1,0.6329003548180663,False,0.8946104971912276,0.9001685235859593,0.9532738844907047,0.5104600402953294,0.9491135581153776,0.8200707163055589,0.5156962370441975,0.1,0.7377745224735127,0.5052687218196218,0.14762347647264645,0.7984250280114545,0.4934245450407157,0.4496435096719115,0.41306118541147163,0.4640874211959567,0.1349466346199497,0.42880239780133733,0.12511392530791565,0.6058935501727581,0.43146309236982144,0.7841640029447489,0.6652282274754894,0.8491186542824,0.6626654225357724,0.3215186155024976,1.0,1.112164666697285,0.37173515442373034,0.8318208787717624,0.40284323838016,0.9518393432189363,0.21638897966597498,0.49806879439640617,0.001,0.32587283197304645,0.23202651895749699,0.24870751507483058,0.30043269960718205,0.23857444687011098,0.2068143840283795,0.810119652104028,0.34028629769387586,0.5919477469757083,1.1468783750800404,0.3382707133349004,1.0135088272168282,0.3239453922881924,1.0415076787164075,0.7935910279846949,0.9906167803764238,0.9107176334839626,1.1123451820400128,1.0,0.38543330143753074,0.49534323679740905,0.5365636843705607,0.3144333887142132,0.36871444549723414,0.4899933874380886,0.5502516277472869,0.5462831513898578,0.6960440705470523,0.5962457551826605,0.5751864596590106,0.7697243846572969,0.5626868198807364,0.5409028298425935,0.06850707954596004,0.9040319572457696,0.2643380308483716,0,0,Milo Brown,Alaynabella Hollywood,-0.5686842096993995,-0.5686842096993995,1.0440387211863715,1.0440387211863715,FRIEND_OF_CROWS,LOVE,,,3841a5cf-d982-4b21-ae81-80d8347565dc,cb94ac8b-003b-4d95-baf3-7c14b1c3fc29,125,18,0,0,13,84,True,0.0,2.0,3,16,18,['d1a198d6-b05a-47cf-ab8e-39a6fa1ed831']
