,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,fielder_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,out_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll
99,Out,0.29402150283350603,False,0.7551558828412575,0.3483977924990301,1.173014312737978,0.2552657748398249,0.9161563171804405,0.001,0.9620026019519929,0.4967627537872478,0.2502189216323367,0.8658666897484979,0.9856461742677476,0.6588221657453361,0.5726929346193879,0.6257692100605599,0.1433181202018965,0.546079986411451,0.45638112638358663,0.8398940750006618,0.05589576292862253,0.9724257438181221,0.3260055517193623,0.1486816443106025,0.79568649173825,0.4257323152244352,0.6444271875016552,0.6981780851338111,1.0,0.2991459576350116,0.47122252602499176,0.31713441945541504,1.0391635740565492,0.7979540037223143,0.05683899998315439,0.9381468121324712,0.001,1.1361430783455753,1.0726824415825504,1.1596746200364267,0.7860894631429579,0.7212032669731425,0.4614053088781848,0.47825989147513215,0.39401491297339053,0.24389252656683877,0.3248512578036426,0.422046245837464,0.6236215448310982,0.8887055261452762,1.0584403143973924,1.095713713901478,0.5717156946846681,0.5638952031876983,0.6988749634297184,1.0,0.390810202721063,0.36499836362055166,0.363765891775929,0.3858577373707348,0.292875907808572,0.49157524045506606,0.3772856149547761,0.4730724599575604,0.5128089734710848,0.5824079093334408,0.44575448489553093,0.5637166235087328,0.6563113327867125,0.49642868384341704,0.11450845010778464,0.8123226070761249,0.931513819589298,0,0,Kurt Crueller,Elvis Figueroa,,-0.5779473274470187,-0.5779473274470187,0.17712874924364957,0.17712874924364957,0,,O_NO,,AFFINITY_FOR_CROWS,,91b4a57b-7d23-4c70-966a-4542f3bd3bc6,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,100,18,0,2,0,14,34,True,0.0,1.0,3,12,12,['63512571-2eca-4bc4-8ad9-a5308a22ae22'],True,0.32613929978466416,0.7396306190867429,
100,Out,0.16193201179359962,False,0.5286814684600156,0.827757995433653,1.2882687083573265,1.2572712832187996,0.8896667463731551,0.1044925516161282,0.7314308455689473,0.001,1.3614641265708058,0.9466697428499404,1.216382860209941,1.07916710552899,0.694159654519132,1.1652353827351924,1.2386842239272164,0.8680961529382665,0.9904378277426045,1.4953856153779923,1.4093920427357267,1.002920624815421,0.7730042490580717,1.1606906032475757,0.8805561898329304,1.224379235798772,0.10993768625931327,0.9068447524013843,1.0,0.37714201809936687,0.2781662182221719,1.0852194632703824,0.44650933303818574,1.1932461139330963,0.001,0.711353519383524,0.001,0.39817344308158553,0.6687871884422955,1.0139161994175103,0.9740005671633964,0.8129094044221594,0.7297127119836112,1.0021218279729818,0.44173734917499297,0.7081791248117548,1.082163377118874,0.8317475048088321,1.2006804888200764,0.7514422447316983,0.5403126040473851,1.1367852860278398,0.9360414714518939,0.37345709497029933,0.5409190397138712,1.0,0.4212372079465764,0.4034704349210652,0.4764621475298956,0.38042756808166905,0.45851669829928965,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.1307282068324537,0.2609256798690818,0.8752342753035682,0,0,Collins Melon,Nandy Slumps,,0.8261394423930442,0.8261394423930442,-0.2861419437333992,-0.2861419437333992,0,ALTERNATE,,,POPCORN_PAYOUTS,,288b862f-8516-479d-8794-bec5bc53fbb1,7f09624b-b3cf-4493-b768-adf090bebf21,104,19,0,0,1,14,34,True,0.0,0.0,3,15,15,"['b9293beb-d199-4b46-add9-c02f9362d802', '678170e4-0688-436d-a02d-c0467f9af8c0']",True,0.15688544919902925,0.4977885458132501,
101,Out,0.6950644109712525,False,0.2976833580064537,0.4497531949183567,1.0713649939049588,0.5008010994557616,0.37549100413411546,0.8345597247697207,1.038684689370036,0.08117264132422015,0.8620688975382872,0.9662966174119452,1.0109347276559155,0.25431369347523247,0.4853153070294777,0.3716046779160426,0.1750754563486051,0.9581777808768522,1.033469163966167,1.1149246332430136,0.5980383867799741,0.5289598613080051,0.8326147175934953,0.9541093081377355,0.9274363553742004,0.7589460828351879,0.7745780003506533,0.5012910360872491,1.0,0.2991459576350116,0.47122252602499176,0.31713441945541504,1.0391635740565492,0.7979540037223143,0.05683899998315439,0.9381468121324712,0.001,1.1361430783455753,1.0726824415825504,1.1596746200364267,0.7860894631429579,0.7212032669731425,0.4614053088781848,0.47825989147513215,0.39401491297339053,0.24389252656683877,0.3248512578036426,0.422046245837464,0.6236215448310982,0.8887055261452762,1.0584403143973924,1.095713713901478,0.5717156946846681,0.5638952031876983,0.6988749634297184,1.0,0.390810202721063,0.36499836362055166,0.363765891775929,0.3858577373707348,0.292875907808572,0.49157524045506606,0.3772856149547761,0.4730724599575604,0.5128089734710848,0.5824079093334408,0.44575448489553093,0.5637166235087328,0.6563113327867125,0.49642868384341704,0.11450845010778464,0.20117366184372165,0.13252216670005068,0,0,Bevan Wise,Elvis Figueroa,,-0.025867315572150773,-0.025867315572150773,0.17712874924364957,0.17712874924364957,0,,O_NO,,AFFINITY_FOR_CROWS,,91b4a57b-7d23-4c70-966a-4542f3bd3bc6,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,107,18,0,2,1,14,34,True,0.0,1.0,3,12,12,['63512571-2eca-4bc4-8ad9-a5308a22ae22'],True,0.39267608675270194,0.6855640877821103,
102,FC,0.2597562592411218,True,0.13041565458204102,0.3964800313926656,0.7030897078787854,0.6223353235519289,0.11917028007794576,0.4384864177230044,0.31943291112333433,0.1,0.6448240331775138,0.2831215116910555,0.42346742362702944,0.6233489563827709,0.5605754398313326,0.6426333079877898,0.4813956010301392,0.8591185252454525,0.6861708190838193,1.0782780313868574,0.8462223001729333,0.7674701924700937,0.555661781665263,1.0536232891474795,0.6329025403704165,0.2939315098863539,0.725807241207326,0.8045469615120213,1.0,0.9327183798191969,0.5480506330327239,0.7576887378776138,0.29227398857534026,0.6123583347996296,0.26397162273193453,0.940544178334761,0.03440750820553454,0.8456472409778875,1.0475387983680098,0.31324537378431394,0.5367675395494949,1.0091864955725707,0.6748557081393051,0.90236309801316,0.32890761496108284,0.9508447569951054,0.853561746064453,0.12250566005193622,0.7666286292858594,1.0036504996374735,0.2313339050096095,0.28279784008568754,0.8161277851016886,0.084464990259979,0.8798989806224576,1.0,0.8532499390278364,0.9065967465326761,0.8557856354429247,0.9727961622498459,0.8871646466791997,0.46934888376296396,0.7270500122372818,0.440766599802753,0.49529640777130407,0.41134035737314395,0.598692635551642,0.48562885702968184,0.3770574015656983,0.57028744875978,0.1153532501064258,0.3666321023406649,0.3519150233357653,0,0,Alexander Horne,Snyder Briggs,,0.5164499794659267,0.5164499794659267,0.3473152532277236,0.3473152532277236,0,,LOVE,ALTERNATE;WILD,TRAVELING,,71841a61-49ec-4b37-a3ee-3aea9cc8462f,1c1614b3-abdb-4008-98eb-12aeb8f7bb54,111,18,0,2,0,14,34,False,0.0,1.0,3,15,16,['ee55248b-318a-4bfb-8894-1cc70e4e0720'],True,0.17452155871850072,0.5667935156739978,
103,FC,0.6793134751429999,True,0.7972602306271122,1.336948501939412,1.4690010949041674,0.9059262758954544,1.128805719994605,0.001,0.6444076110932262,0.007180272197257538,0.855673668004944,0.5564322481036716,1.0180553745106222,0.8331999858997376,0.7183672939816974,0.39783272599382735,1.4327109469627317,1.1634614830972057,1.4315871067794053,0.9285619573261407,0.8508663502794545,1.3064521971694396,1.0914461060918725,1.0310837906633856,1.133550427429019,0.6954107777722013,0.21509970362199748,0.6721650731083086,1.0,0.8395161788792478,0.8559718048830558,0.4477400241405112,0.6434500667393811,0.12536631574906915,0.840479853329762,0.3561187994797915,0.028889562263385987,0.8647126506878797,0.317795830276261,0.7328746738255798,0.3796921045792419,0.9188524454999345,0.8718706944050066,0.7670017490893895,0.09158468276716542,0.0861159058005032,0.13491774101546838,0.16383509298604398,0.2547587892601163,0.22242171801123473,0.9499533705100163,0.1291678940105301,0.12022845231552713,0.028942597879322962,0.7843899055855846,1.0,0.5215235908053234,0.4595016686064468,0.357977887218925,0.594853131916084,0.5067374612093389,0.6050124001035256,0.4519595330300567,0.7566629545867662,0.4253079342393487,0.4712119725231586,0.4962028180294879,0.5101363245618917,0.4382990376095283,0.5039366548531963,0.17474365205300454,0.47509713030995493,0.6295925017463007,0,0,Mc--well Mason,Silvia Rugrat,,-0.1711662859670423,-0.1711662859670423,0.011330021415622171,0.011330021415622171,0,SCATTERED,SUN_KISSED;SUN2_PAYOUTS,SIPHON,,,63146c59-eeea-4057-b2a4-fcf255c1649f,36b94380-39a6-4e32-b525-3e888215798a,146,18,1,1,1,14,34,False,2.0,2.0,4,10,16,['03b80a57-77ea-4913-9be4-7a85c3594745'],True,0.6329765867318442,0.6619093834903718,
104,Out,0.0639542643372133,False,0.6427808196514722,0.3960182617164159,1.1881498932017633,0.7563208036337721,1.0164200691088074,0.001,1.0193006720191102,0.001,1.2289563349443517,0.39558655088155126,1.2368617907071513,0.9009252770577215,1.2494544677303296,0.506792190397307,0.7823829544883358,0.8523090746720202,1.0728842366594238,0.6499269502437434,0.26000868267328425,0.5783635139028536,1.255545304337577,1.2588717190576455,0.6222472426674109,0.3930716205006852,0.3966738975960238,1.0506609379377625,1.05,0.746379369712012,1.111948921703895,0.5938499557130639,0.20364613844513973,1.1780998685069068,0.06173121659214209,0.4476169003305087,0.001,1.039326819918599,0.6816237958618545,0.7975984054923339,0.5203058093417907,0.34398990650611067,0.40442835209615097,0.2560856299624351,0.8383638720605207,1.0579150826048695,0.2022378496339649,0.8693241034630719,0.2441767320234592,0.8129792266608757,0.8789253845952143,0.9550755151778625,0.7552704651484696,0.9509063179128374,0.9044241371931483,1.0,0.4857384767635644,0.45870884552020186,0.45231210142274797,0.5804058438597725,0.4557504626205488,0.46934888376296396,0.7270500122372818,0.440766599802753,0.49529640777130407,0.41134035737314395,0.598692635551642,0.48562885702968184,0.3770574015656983,0.57028744875978,0.1153532501064258,0.9149866269749853,0.6774589669960265,0,0,Herring Winfield,King Roland,,0.6888272290543151,-0.22541328613532152,-0.7176084838878513,-0.7176084838878513,0,,TRAVELING,,LOVE,,71841a61-49ec-4b37-a3ee-3aea9cc8462f,1c1614b3-abdb-4008-98eb-12aeb8f7bb54,147,18,1,2,1,14,34,True,2.0,2.0,4,16,15,['fa477c92-39b6-4a52-b065-40af2f29840a'],True,0.5616112163089917,0.6575457269593331,
105,Out,0.13911543435605367,False,0.3891629489587026,1.037234231308807,0.918207888768605,0.2822740977213618,0.4128461878167552,0.4005423954790299,0.945498415744408,0.050973285081873196,0.3939855187650096,0.9753214566550956,0.35633454053209235,0.760965883533014,0.9146800098299055,1.105448504683517,0.1371892696286079,1.1183805837485377,0.8605110689344981,0.9247497168542241,0.9888468050388523,0.6814938998707322,0.3437386044614257,0.05595904944035766,0.1384783790913898,0.7777875397003717,0.125513252688219,0.36503279147731543,1.0,0.2991459576350116,0.47122252602499176,0.31713441945541504,1.0391635740565492,0.7979540037223143,0.05683899998315439,0.9381468121324712,0.001,1.1361430783455753,1.0726824415825504,1.1596746200364267,0.7860894631429579,0.7212032669731425,0.4614053088781848,0.47825989147513215,0.39401491297339053,0.24389252656683877,0.3248512578036426,0.422046245837464,0.6236215448310982,0.8887055261452762,1.0584403143973924,1.095713713901478,0.5717156946846681,0.5638952031876983,0.6988749634297184,1.0,0.390810202721063,0.36499836362055166,0.363765891775929,0.3858577373707348,0.292875907808572,0.49157524045506606,0.3772856149547761,0.4730724599575604,0.5128089734710848,0.5824079093334408,0.44575448489553093,0.5637166235087328,0.6563113327867125,0.49642868384341704,0.11450845010778464,0.4493046115434429,0.8573575061647374,0,0,Os-ar D-l-ie,Elvis Figueroa,,-0.07867027373211236,-0.07867027373211236,0.17712874924364957,0.17712874924364957,0,SCATTERED,O_NO,,AFFINITY_FOR_CROWS,,91b4a57b-7d23-4c70-966a-4542f3bd3bc6,a109bd65-bfd3-43c7-9eb8-70dddc4d8a29,160,18,0,1,1,14,34,True,1.0,1.0,4,12,12,['aa6c2662-75f8-4506-aa06-9a0993313216'],True,0.33240988969993834,0.6892996061503743,
106,FC,0.9379775668574479,True,0.4176738855104536,0.9450235142361159,0.4660529351730341,0.25791603111087,0.4302393336012286,0.7113930618015492,0.3957053556456715,0.09080569102631378,0.7718241181305554,0.38901850442183433,1.051540156851483,0.551640093455069,0.19787539369986723,0.556548104796911,0.7252104150471477,0.5533749617600985,0.5070648989741526,0.0683163046708174,0.9091830181683941,0.9529406476888331,0.7439942658232637,0.993633322560218,1.0857185820546067,0.5187741547056485,0.7253855405492446,0.36937708418605764,1.0,0.46473143867252786,0.2525630999902495,0.5069553375008751,0.7318933646577335,0.954000837991311,0.3730975292229748,0.174497135822141,0.9139588573018136,0.7775547741565942,0.2262110767651253,0.9754676295562679,0.7028394769069701,0.7732748537692267,0.7970220969379358,0.23674894397927115,0.896327331997709,0.28443306374252986,0.9892388957591434,0.051230940732083674,0.8064927425050081,0.8951638610439403,0.3139446595377988,0.14143069992132862,0.572269666434478,0.4817777052719996,0.3314671268016509,1.0,0.1966334778881267,0.3223597527891141,0.30660389331864857,0.25296046887981916,0.1713549410085828,0.7141843245347669,0.49271620736928706,0.7456745657603384,0.4716485618092032,0.47180011247810416,0.43277112562358416,0.49139630966357717,0.4087364786522717,0.5625529469691449,0.11211161757740742,0.22813214896889078,0.02329786367819553,0,0,Cantus Hojo,Bennett Bluesky,,-0.6208450122902851,-0.6208450122902851,0.2669172547841559,0.2669172547841559,0,,BOTTOM_DWELLER;BLACKHOLE_PAYOUTS,,,,6eb1cdc5-ab4e-4d09-b974-05feb79f16f1,43fbdf41-336f-46a8-9445-eb8a6e05d811,161,1,0,0,1,14,34,True,0.0,5.0,4,14,15,['57a19a22-f2cd-4e59-aa84-15cb0af30ba3'],True,0.32317083847413763,0.5747362447159127,
107,DP,0.5228258334927396,True,1.1033478860858823,1.2537835457083217,1.5554992828694776,1.3423061838893344,1.6820183184176243,0.001,1.087321858307831,0.019991847233809465,0.4113636155111186,1.1755463621015931,0.98818157217076,0.6275249456625132,0.9431455145243433,0.878881723660169,0.6019468737493779,1.2913144257965592,1.3429571498830029,1.1606593350871812,0.9979683935027357,0.1859711802189167,0.10319394530337167,0.9476842254982321,0.36067271379920124,0.09544977170147555,0.3384408801738285,0.9445842418598195,1.0,1.2160333257911944,1.0767963004068932,0.8019079356541912,1.2968807682655097,1.409063607344673,0.46815948716250766,1.1815177308168257,0.001,0.8922341468682258,0.9879962205129512,1.5464569846837983,0.8166220479368189,0.9093260578550512,0.6351954365046456,1.183882640116422,0.5531832360210522,0.8827240794912503,0.9545490500609041,1.4991248722211399,0.7590560951214406,1.4979121714846877,0.7686960339785768,0.7706851492895267,1.138494243387148,0.12172979520935026,0.371399412116035,1.2,0.7438849686974836,0.4585012591004954,0.599571074120094,0.8283811972556853,0.6698436710247718,0.45142904244452936,0.3007557131332617,0.4282526514388661,0.4416985467226418,0.4797401481748086,0.4697632871152416,0.40592456021305384,0.7347539006037183,0.4818877487202903,0.09741440432644195,0.9017120528034563,0.3790522825139957,0,0,Valentine Games,Winnie Hess,,0.9445842418598194,0.9445842418598194,0.31371425295898103,-0.06709180294628866,0,EGO1,SINKING_SHIP,SIPHON,OVERPERFORMING;MIDDLING,,a4a39172-ba59-4605-96fe-7fa349bed2a9,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,165,19,0,1,1,14,34,True,0.0,0.0,6,14,13,['21cbbfaa-100e-48c5-9cea-7118b0d08a34'],True,0.18456351240622193,0.7736764314225958,
108,FC,0.1777841626874097,True,1.0915242225650892,1.0844437596784924,0.3612142370088568,0.4440263722679635,1.07795965060091,0.001,0.7042002261573809,0.001,0.4650438578942026,0.9015214106171455,0.8049258990150077,0.916711846883361,0.3459665471272953,0.7170771633388053,0.4330966554875294,0.6674383364482234,0.6382627745839479,1.0519356786359684,1.0140217786534735,0.23746003579493308,0.2887807754383069,0.580489509088975,0.6908414278850515,0.17707960633917863,0.43476628291993563,0.842002616485714,1.0,0.001,0.001,0.001,0.001,0.001,0.999,0.001,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.7113755233221608,0.001,1.0,0.1491561639256053,0.19271323855049516,0.1959352231496175,0.2017058837520848,0.1895531239539141,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.11995932474268797,0.9740787326476219,0.01688755928415997,0,0,Andrew Solis,Chorby Soul,,0.842002616485714,0.842002616485714,-0.533281642491622,-0.533281642491622,0,FIRE_EATER;COFFEE_PERIL,BIRD_SEED,RETURNED;DEBT_THREE,,,49d70153-31cc-47c0-8fb9-cfdbd0c34e3a,ba794e99-4d6b-4e12-9450-6522745190f8,163,19,0,0,1,14,34,False,5.0,4.0,3,14,18,['413b3ddb-d933-4567-a60e-6d157480239d'],True,0.207877919668769,0.4274426362875311,
109,Out,0.7146749176778393,False,0.7885471067685618,1.0404114282646815,0.1679411469652245,0.6785665821231468,0.5625767858525192,0.01,0.888346734431686,0.1,0.46537129889460593,0.6613491306880853,0.13198887085085026,0.6714526298162297,0.9169876861709504,0.5380136412985302,0.7492756167324958,0.9568496031887799,0.9986663474141589,0.45050154664681025,0.24125153667710555,1.0583133257737722,0.5700868610019901,0.4972614906891224,0.24044722900460488,0.4861584738814392,0.7594029292738687,0.1911730721297057,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.4288568513520851,0.3305676208537467,0.4162180574332838,0.3809394976040123,0.4213099907870518,0.5685230167828795,0.5575868059261502,0.5330753156607573,0.447159090235261,0.7817420578386327,0.29566173855836697,0.5747072370640139,0.5907127643182942,0.5575531445125658,0.12386620451348053,0.8650261853754588,0.13015469548926073,0,0,Baby Triumphant,Ankle Halifax,,-0.7123346204919743,-0.7123346204919743,0.6898714534553677,0.6898714534553677,0,REVERBERATING,,,UNDERSEA,,054d7359-66f4-4823-bed0-d46cf20795a1,37c2743f-1a15-4e3f-bdb1-a6461df93434,198,18,2,2,1,14,34,True,4.0,4.0,4,15,14,['c182f33c-aea5-48a2-97ed-dc74fa29b3c0'],False,0.7069924418485998,0.48317902683821073,
110,Out,0.02807004374133748,False,0.5102757318812389,0.6196156385717195,0.975891721301726,0.3335770869241936,0.3865844331475975,0.8563240140191541,0.7080399280595923,0.03812497092801988,1.0088277057655346,0.7630896299895074,0.6927093484621687,0.9097296999128236,0.45999495088063647,0.6185478287810852,0.9119473464256036,0.09643599009055548,0.06706536995414629,0.12009061811845878,0.8800577848280257,0.6676413371568044,0.3549933802882162,0.3078477378165537,0.3823343397966362,0.8178665108870551,0.0841127347604409,0.9047740069257867,1.0,0.19315434105360477,0.5106922472307364,0.6880348802642454,0.19633187398234583,0.2749574954114772,0.09952065676797921,0.16405224431311738,0.001,0.6154952417263115,0.5107740325814711,1.0709006016347011,0.9289335115532616,1.0734098343144296,0.5238692754556791,1.030930455971265,0.6686203381716658,0.2177821134744142,0.41946528491389934,0.877523374042722,0.8886697478583736,1.097940445693794,0.9027258384320214,1.0600766248342441,0.6806427872899565,0.4286682141063424,0.6882245246681683,1.0,0.36314644303212584,0.34588662045130353,0.3997587976169766,0.38633395133304776,0.36558831539411224,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.1307282068324537,0.8437698014833521,0.5666398091126361,0,0,Silvaire Semiquaver,Walton Sports,,0.826282868589401,0.826282868589401,0.12977815528091355,0.12977815528091355,0,,POPCORN_PAYOUTS,FRIEND_OF_CROWS,,,288b862f-8516-479d-8794-bec5bc53fbb1,7f09624b-b3cf-4493-b768-adf090bebf21,204,19,0,0,0,14,34,False,0.0,1.0,5,15,15,['2d07ccd0-cac7-4ccd-bab6-a078bb983174'],False,0.6746880161198971,0.5204643088245441,
111,FC,0.9568072668135017,True,0.3668743732784645,0.9901567013537176,0.6972231363317763,0.6929109836257672,1.3281501373000844,0.14157011869050945,0.4637854670107222,0.001,0.2252765112791582,0.9780877519058571,0.5905200371155328,0.599012767006124,0.8599002135459483,0.7896390655320553,0.11,0.01,0.09475592271370037,0.6238598417193569,0.7016468194232268,0.8036483679768262,1.1924366744208144,1.3233873791936552,1.2575517972452996,0.620516553944311,0.5716978886508219,1.115812025510516,1.2,0.29433192899701033,0.5722555969352477,0.898517495094018,0.1674833655825232,0.3372022589596426,0.015636511162972114,0.3902752987881606,0.001,0.8474566215121199,0.35404969017801197,1.0325084002660962,0.9415318056434724,1.119681230568594,0.5915971155340184,1.0303694667611156,0.7985949656877022,0.3769651083260853,0.5647673869453871,0.6683373552211884,0.47098138027347913,0.783537077774237,0.43775821214372224,1.2341301707328678,0.7941736415079689,0.6889340729236781,0.09999068959355706,1.0,0.899460600362283,0.838557037688373,0.8176038314640311,1.0798010510803966,0.9085667959922694,0.6169163612062815,0.42410791017212784,0.7311452467775168,0.4391791221898321,0.5997941819201162,0.5487322736948579,0.5984538834873534,0.5802136293864534,0.5471392506253375,0.1599374539043167,0.41837914858461667,0.6385900728012772,0,0,Beans McBlase,Adalberto Tosser,,-0.4105550309365189,-0.49266603712382284,-0.22597401800134415,-0.22597401800134415,0,SIPHON;SPICY;PERK;OVERPERFORMING,HIGH_PRESSURE,WILD;CREDIT_TO_THE_TEAM,CARCINIZATION;UNHOLEY,,837244e5-2aef-47db-8f73-687168bfd702,f71fd587-d20c-461c-88a4-1634a2df3f43,205,16,0,2,1,14,34,False,4.0,3.0,5,14,13,['d89da2d2-674c-4b85-8959-a4bd406f760a'],True,0.46002449150764235,0.7096782491672735,
112,FC,0.9498024135493479,True,0.32094961595547156,0.5874231784990918,0.8326023420362494,1.118772621944133,0.5957410750411455,0.3240572578886535,0.9817699802360295,0.001,0.3066916019073346,0.7507606231851728,0.8859387810477517,0.970501464448515,0.830436280958792,0.776384057420141,0.6505059127411704,0.5006207938098439,0.7672748969249226,0.7253651646346948,1.031186899913487,0.8841642485977823,0.9143459087425494,1.1845085161616742,1.151719913308422,0.7493503943108704,0.8825811012321547,1.252414420105657,1.0,0.001,0.001,0.001,0.001,0.001,0.999,0.001,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.7113755233221608,0.001,1.0,0.1491561639256053,0.19271323855049516,0.1959352231496175,0.2017058837520848,0.1895531239539141,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.11995932474268797,0.14781440012405955,0.2417282842461903,0,0,Hatfield Suzuki,Chorby Soul,,0.3702857002404344,0.3702857002404344,-0.533281642491622,-0.533281642491622,0,,BIRD_SEED,RETURNED;DEBT_THREE,,,49d70153-31cc-47c0-8fb9-cfdbd0c34e3a,ba794e99-4d6b-4e12-9450-6522745190f8,219,19,1,0,0,14,34,False,5.0,5.0,5,14,18,['766dfd1e-11c3-42b6-a167-9b2d568b5dc0'],True,0.22151471539759782,0.3792207787315547,
113,Out,0.16076968729286634,False,0.8584000989910588,1.0491919144029167,0.5101422446539144,0.5028470471471307,0.5539713217328542,0.511391966939865,0.45869509403978853,0.060000000000000005,0.9979096989465742,0.4280486350385403,0.8818432363428376,0.6863239355128756,0.4383500449410565,0.5026955960383966,0.8406476847967972,0.7966535643374562,1.2912121913908101,0.6756178650028889,0.5682517188961022,0.5351777418929591,0.1958296828853719,0.7958675963458282,0.3540831091315421,0.6575507589731819,0.130306564204822,0.5281584438684465,1.0,0.8395161788792478,0.8559718048830558,0.4477400241405112,0.6434500667393811,0.12536631574906915,0.840479853329762,0.3561187994797915,0.028889562263385987,0.8647126506878797,0.317795830276261,0.7328746738255798,0.3796921045792419,0.9188524454999345,0.8718706944050066,0.7670017490893895,0.09158468276716542,0.0861159058005032,0.13491774101546838,0.16383509298604398,0.2547587892601163,0.22242171801123473,0.9499533705100163,0.1291678940105301,0.12022845231552713,0.028942597879322962,0.7843899055855846,1.0,0.5215235908053234,0.4595016686064468,0.357977887218925,0.594853131916084,0.5067374612093389,0.6050124001035256,0.4519595330300567,0.7566629545867662,0.4253079342393487,0.4712119725231586,0.4962028180294879,0.5101363245618917,0.4382990376095283,0.5039366548531963,0.17474365205300454,0.016118068743856684,0.3029416586658489,0,0,Basilio Fig,Silvia Rugrat,,0.1645117721271019,0.1645117721271019,0.011330021415622171,0.011330021415622171,0,FIRE_EATER,SUN_KISSED;SUN2_PAYOUTS,SIPHON,,,63146c59-eeea-4057-b2a4-fcf255c1649f,36b94380-39a6-4e32-b525-3e888215798a,236,18,0,2,0,14,34,False,2.0,2.0,7,10,16,['27c68d7f-5e40-4afa-8b6f-9df47b79e7dd'],True,0.24351780015628322,0.6044259436641967,
