,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,fielder_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll
0,StealAttempt1,0.42912168088198865,False,0.8946104971912276,0.9001685235859593,0.9532738844907047,0.5104600402953294,0.9491135581153776,0.8200707163055589,0.5156962370441975,0.1,0.7377745224735127,0.5052687218196218,0.14762347647264645,0.7984250280114545,0.4934245450407157,0.4496435096719115,0.41306118541147163,0.4640874211959567,0.1349466346199497,0.42880239780133733,0.12511392530791565,0.6058935501727581,0.43146309236982144,0.7841640029447489,0.6652282274754894,0.8491186542824,0.6626654225357724,0.3215186155024976,1.0,0.8642427625815408,0.8518484677359479,0.778574717981344,0.42033647388022,0.8082924482397287,0.8255706763128394,0.4316558245323716,0.1,1.074474146913376,0.6426766764585444,0.6558250265197402,0.9328173072356823,0.1971796748912941,1.023811373688106,0.651882488524907,0.7456690222560041,0.7596667074116559,0.3834321641862488,0.36133636877355957,0.5567380554775322,0.29230555432375216,0.7104906067738886,0.8908450598074015,0.9571216327586428,0.500281429099293,0.10288903031857877,1.0,0.6014455705674381,0.5487227767797994,0.6219317132378331,0.7689904292483231,0.7480698312556169,0.5864887351526414,0.5193835159461466,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.342355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.09201403442228935,0.6089489308276326,0.5792276005382373,0,0,Milo Brown,Jacoby Podcast,,-0.41661941302620387,-0.41661941302620387,-0.34948881424482436,-0.34948881424482436,0,FRIEND_OF_CROWS,LOVE,,CARCINIZATION;UNHOLEY;FREE_WILL,,0e5c0bd0-1920-4a73-936c-f10f740b1361,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,178,12,0,0,13,100,True,1,1,5,16,13,['7c5ae357-e079-4427-a90f-97d164c7262e'],,,,
1,StealAttempt1,0.9210695352322669,False,0.8946104971912276,0.9001685235859593,0.9532738844907047,0.5104600402953294,0.9491135581153776,0.8200707163055589,0.5156962370441975,0.1,0.7377745224735127,0.5052687218196218,0.14762347647264645,0.7984250280114545,0.4934245450407157,0.4496435096719115,0.41306118541147163,0.4640874211959567,0.1349466346199497,0.42880239780133733,0.12511392530791565,0.6058935501727581,0.43146309236982144,0.7841640029447489,0.6652282274754894,0.8491186542824,0.6626654225357724,0.3215186155024976,1.0,0.8642427625815408,0.8518484677359479,0.778574717981344,0.42033647388022,0.8082924482397287,0.8255706763128394,0.4316558245323716,0.1,1.074474146913376,0.6426766764585444,0.6558250265197402,0.9328173072356823,0.1971796748912941,1.023811373688106,0.651882488524907,0.7456690222560041,0.7596667074116559,0.3834321641862488,0.36133636877355957,0.5567380554775322,0.29230555432375216,0.7104906067738886,0.8908450598074015,0.9571216327586428,0.500281429099293,0.10288903031857877,1.0,0.6014455705674381,0.5487227767797994,0.6219317132378331,0.7689904292483231,0.7480698312556169,0.5864887351526414,0.5193835159461466,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.342355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.09201403442228935,0.8038032590119197,0.7505845215995586,0,0,Milo Brown,Jacoby Podcast,,-0.41661941302620387,-0.41661941302620387,-0.34948881424482436,-0.34948881424482436,0,FRIEND_OF_CROWS,LOVE,,CARCINIZATION;UNHOLEY;FREE_WILL,,0e5c0bd0-1920-4a73-936c-f10f740b1361,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,179,12,1,0,13,100,True,1,1,5,16,13,['7c5ae357-e079-4427-a90f-97d164c7262e'],False,0.8703343806959829,0.6360259978209073,
2,StealAttempt0,0.5595735041603154,False,0.8237236720766394,0.9422634440695427,0.3964834364369166,1.219007657075111,1.101913467967197,0.001,1.2638146283801808,0.060000000000000005,0.8551060380075778,0.4175507495317011,0.9800248340358807,0.17088019341463506,0.39208016422471037,0.7712316382896893,1.0332405165279093,0.8752546224748058,0.8322184008031767,1.221065625453863,0.1894187889414637,0.05,0.7080772748426523,0.05,0.7212581220654606,0.05,0.7577668696011985,0.4258124819832748,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.64837815447453,0.6616582802110094,0,0,Jacob Haynes,Alejandro Leaf,,0.2029976338927873,-0.48496563329033293,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,179,11,0,0,13,100,True,2,7,5,16,15,['51c5473a-7545-4a9a-920d-d9b718d0e8d1'],False,0.8980720941739084,0.6600991995847924,
3,StealAttempt0,0.6509296524069923,False,0.8237236720766394,0.9422634440695427,0.3964834364369166,1.219007657075111,1.101913467967197,0.001,1.2638146283801808,0.060000000000000005,0.8551060380075778,0.4175507495317011,0.9800248340358807,0.17088019341463506,0.39208016422471037,0.7712316382896893,1.0332405165279093,0.8752546224748058,0.8322184008031767,1.221065625453863,0.1894187889414637,0.05,0.7080772748426523,0.05,0.7212581220654606,0.05,0.7577668696011985,0.4258124819832748,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.024523252294625042,0.15947069334195474,0,0,Jacob Haynes,Alejandro Leaf,,0.2029976338927873,-0.48496563329033293,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,180,11,0,1,13,100,True,2,7,5,16,15,['51c5473a-7545-4a9a-920d-d9b718d0e8d1'],True,0.459476409848383,0.5121414058762203,
4,StealAttempt0,0.16836020699944565,False,0.8237236720766394,0.9422634440695427,0.3964834364369166,1.219007657075111,1.101913467967197,0.001,1.2638146283801808,0.060000000000000005,0.8551060380075778,0.4175507495317011,0.9800248340358807,0.17088019341463506,0.39208016422471037,0.7712316382896893,1.0332405165279093,0.8752546224748058,0.8322184008031767,1.221065625453863,0.1894187889414637,0.05,0.7080772748426523,0.05,0.7212581220654606,0.05,0.7577668696011985,0.4258124819832748,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.17977012217478072,0.8789412608581644,0,0,Jacob Haynes,Alejandro Leaf,,0.2029976338927873,-0.48496563329033293,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,181,11,1,1,13,100,True,2,7,5,16,15,['51c5473a-7545-4a9a-920d-d9b718d0e8d1'],True,0.36197083944260977,0.8256437775879631,
5,StealAttempt0,0.5338239700995271,False,0.8237236720766394,0.9422634440695427,0.3964834364369166,1.219007657075111,1.101913467967197,0.001,1.2638146283801808,0.060000000000000005,0.8551060380075778,0.4175507495317011,0.9800248340358807,0.17088019341463506,0.39208016422471037,0.7712316382896893,1.0332405165279093,0.8752546224748058,0.8322184008031767,1.221065625453863,0.1894187889414637,0.05,0.7080772748426523,0.05,0.7212581220654606,0.05,0.7577668696011985,0.4258124819832748,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.9571278689210894,0.9855012521073943,0,0,Jacob Haynes,Alejandro Leaf,,0.2029976338927873,-0.48496563329033293,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,183,11,0,0,13,100,True,2,7,5,16,15,['51c5473a-7545-4a9a-920d-d9b718d0e8d1'],True,0.5244466995376971,0.6256437775879631,
6,StealAttempt0,0.6350789691831484,False,0.6300078798065116,1.25934749310789,1.1625117374426281,0.5484801602442045,1.336983182850668,0.001,0.7417914288327848,0.060000000000000005,1.134153889217979,0.6276089751129824,1.0519349560368807,0.4585334253071496,0.5084470699658965,0.7760172916741079,0.7787028164140009,0.7399724903087618,0.6902849903236432,0.4278762679417484,0.9393521212842331,0.649252593195089,0.7091805511126166,0.2774553131501013,0.42493182434628524,0.7908453863199169,0.35262712368537996,0.6244798556999103,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.06806163353684291,0.9921433715104768,0,0,Hiroto Cerna,Alejandro Leaf,,-0.1083503788390533,-0.03918294347040274,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,185,11,0,0,13,100,True,2,7,5,16,15,['d51f1fe8-4ab8-411e-b836-5bba92984d32'],False,0.890313845060948,0.85,
7,StealAttempt0,0.3638585536104437,False,0.6300078798065116,1.25934749310789,1.1625117374426281,0.5484801602442045,1.336983182850668,0.001,0.7417914288327848,0.060000000000000005,1.134153889217979,0.6276089751129824,1.0519349560368807,0.4585334253071496,0.5084470699658965,0.7760172916741079,0.7787028164140009,0.7399724903087618,0.6902849903236432,0.4278762679417484,0.9393521212842331,0.649252593195089,0.7091805511126166,0.2774553131501013,0.42493182434628524,0.7908453863199169,0.35262712368537996,0.6244798556999103,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.31143009253979925,0.9819993001367358,0,0,Hiroto Cerna,Alejandro Leaf,,-0.1083503788390533,-0.03918294347040274,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,186,11,0,1,13,100,True,2,7,5,16,15,['d51f1fe8-4ab8-411e-b836-5bba92984d32'],True,0.04646958070806706,0.85,
8,StealAttempt0,0.9825161866040726,False,0.6300078798065116,1.25934749310789,1.1625117374426281,0.5484801602442045,1.336983182850668,0.001,0.7417914288327848,0.060000000000000005,1.134153889217979,0.6276089751129824,1.0519349560368807,0.4585334253071496,0.5084470699658965,0.7760172916741079,0.7787028164140009,0.7399724903087618,0.6902849903236432,0.4278762679417484,0.9393521212842331,0.649252593195089,0.7091805511126166,0.2774553131501013,0.42493182434628524,0.7908453863199169,0.35262712368537996,0.6244798556999103,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.9910020555050763,0.6257742827318575,0,0,Hiroto Cerna,Alejandro Leaf,,-0.1083503788390533,-0.03918294347040274,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,187,11,1,1,13,100,True,2,7,5,16,15,['d51f1fe8-4ab8-411e-b836-5bba92984d32'],True,0.2541872403595793,0.6579893467744244,
9,StealAttempt0,0.5221231918007574,False,0.6300078798065116,1.25934749310789,1.1625117374426281,0.5484801602442045,1.336983182850668,0.001,0.7417914288327848,0.060000000000000005,1.134153889217979,0.6276089751129824,1.0519349560368807,0.4585334253071496,0.5084470699658965,0.7760172916741079,0.7787028164140009,0.7399724903087618,0.6902849903236432,0.4278762679417484,0.9393521212842331,0.649252593195089,0.7091805511126166,0.2774553131501013,0.42493182434628524,0.7908453863199169,0.35262712368537996,0.6244798556999103,1.05,0.9353030023878447,0.3136754033048849,1.053435749841884,0.6593750788885828,0.5221871597007706,0.01,0.2791395999787293,0.03513002235949303,0.5995701978079284,1.1328597473027633,0.48444498576466793,0.2614571723788096,0.9438188265305831,0.609466777761458,0.246197750591003,0.864908113365923,0.5905069966686584,0.8219204109569679,1.0775871076258894,1.1245120237322284,0.21426977674214212,0.7954462350746851,0.43516083619920254,0.44866839109535595,0.9826198699348789,1.0354813987784384,1.0,0.4035148659622843,0.38144297638888863,0.45277324272304575,0.3703704009500026,0.45626847316739383,0.7946209333683352,0.5856417592675257,0.6687171499155442,0.45452654273712456,0.414432420932338,0.5834216978971641,0.5091834245281331,0.5031709071895855,0.4782296658569385,0.10217880006047664,0.07657017231847485,0.5088492478806088,0,0,Hiroto Cerna,Alejandro Leaf,,-0.1083503788390533,-0.03918294347040274,-0.47809455275654733,-0.47809455275654733,0,,GROWTH,HONEY_ROASTED;WANDERER,,,011a5fe1-85c4-4271-841f-a96ad935e093,7f09624b-b3cf-4493-b768-adf090bebf21,188,11,1,2,13,100,True,2,7,5,16,15,['d51f1fe8-4ab8-411e-b836-5bba92984d32'],True,0.4659549149011917,0.5006834266216831,
