,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,fielder_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll
192,StealSuccess0,0.5452230597930814,True,0.7347962132307737,0.95259328103357,0.056386472036633384,0.555905960666786,0.5558030548779149,0.3391788207235207,0.889222282484891,0.8796180154597524,0.9217191945307774,0.41934904853662536,0.46848463604945456,0.3144950567570217,0.6313216761665139,0.2818379072597035,0.9034105602375588,0.3561376243304111,0.01744369452655614,0.3434799950091816,0.702931989299064,0.8185383698952999,0.9822180262037581,0.23613645172656894,0.507412885534009,0.8318180336589756,0.05991269912827568,0.3261136595838743,1.0,0.7774647130492878,0.9729067036991206,0.8217521419401769,0.9893340365778618,0.18360033496692613,0.31055947491059094,0.5073882772586505,0.042680404065261794,0.28482116193179136,0.6373286526480435,0.49026801120405694,0.8491036843930051,0.7778450999599711,0.13094234578446037,0.13959866014970324,0.5933666008820683,0.9094930813798252,0.3309677096440477,0.8226487850629378,0.3171360690503211,0.9834854827399374,0.9700847584204311,0.2634122298501186,0.8244224217921675,0.11459248149861184,0.22501789540876432,1.0,0.26050522890259076,0.26377180509308273,0.2578204666526537,0.2636462573404369,0.28286315821991936,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.047853999944548864,0,0,Mint Shupe,Rivers Clembons,,-0.05430408692336869,-0.05430408692336869,-0.05065909634849877,-0.05065909634849877,0,,UNDERSEA,ALTERNATE,LIFE_OF_PARTY;ELECTRIC,,b4899bf9-ad92-4f2a-bdfc-76b4e1a572c9,,327,14,0,1,12,33,False,0.0,9.0,6,14,14,['91f5298e-a2ec-4f54-a541-1818702d1b6d'],False,0.9434419004661303,0.5369753010479947,
193,StealSuccess0,0.9070266277310304,True,0.9530326693266048,0.6012558151923216,0.714171699985221,1.0378885020884587,0.8235185441205204,0.5097830626593688,0.6006431947146498,0.1,0.9101183712132498,0.8260435415986972,0.4743048256982899,0.35394392856324297,0.17312002230036294,0.462834316733365,0.93963957903767,1.2279300657766048,0.5052135372605712,0.23092929199675713,1.259478810162272,1.1124795768096964,0.12239425357812952,0.8554865533428943,0.9706380493945485,0.8597287144835161,0.19174640935235124,0.09780950059678648,1.0,0.8564251760353874,0.48198101040091523,0.6777698562725456,0.23527781797004163,0.5434017095746599,0.3232664444443534,0.8671321957099127,0.1,0.7794534694455337,0.983506336659542,0.26621267583708264,0.4901830111440246,0.941810249752848,0.6262153486950892,0.8230621471372752,0.2844954356624829,0.8848857279487969,0.8049732052699707,0.05586830633413918,0.6965900068509856,0.949416836232919,0.15938797913822242,0.22334853794823803,0.7745016810895935,0.084464990259979,0.8006059417868319,1.0,0.6521356069759391,0.7737614187984518,0.6637867368600703,0.8704776456881842,0.7299478146555072,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.07042791826111383,0,0,Hewitt Best,Snyder Briggs,,0.05540501935105606,0.05540501935105606,0.31181292355856577,0.31181292355856577,0,REPEATING,,ALTERNATE;WILD,TRAVELING;EXTRA_STRIKE,,f758e8f5-8ea9-4bc4-9b53-fd4af7c847fc,,11,13,0,0,12,34,True,0.0,0.0,0,14,15,['88cd6efa-dbf2-4309-aabe-ec1d6f21f98a'],False,0.9320379395481024,0.42747491317678754,
194,StealSuccess0,0.5546291425234502,True,0.6007673082568958,0.2674989857630393,0.27553689477537713,0.3728111139485993,0.9758726030485338,0.4471529712644097,0.6233433925881506,0.1,0.2848102601462201,0.6642209268759287,0.952719132307887,1.0436379928435695,0.9680684713792588,0.9473136519495337,0.473812587937379,0.7706142198277672,0.28431120582990665,0.7723471576236786,0.9536685247377914,0.42026344605010835,0.911811758379513,0.34792781225355296,1.0390019625435725,0.2883541520378571,0.8098525163738565,0.3302763492738181,1.01,0.16980227044262924,0.3476520926066776,0.15906099700430965,0.90343887900433,0.6571313753636412,0.20603911455657903,0.8445999988503672,0.1,1.0159723247655168,0.9304596375496751,1.0363866710515137,0.689138251768941,0.5926609043535506,0.32872456668908556,0.36923884189647826,0.26338157445782573,0.10972769590759647,0.17424341121133918,0.3170955617120132,0.41070535796051566,0.6560624961189865,0.8422538787097704,0.8650445527660957,0.38350241513388095,0.5638952031876983,0.5710025706866972,1.0,0.2975508213430431,0.2873308771509196,0.294509165306613,0.3661669374405146,0.20214600794831036,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.7668348270059517,0,0,Juice Collins,Elvis Figueroa,,0.04524413286189877,0.04569657419051776,0.003553683749500103,0.003553683749500103,0,,SINKING_SHIP,,AFFINITY_FOR_CROWS,,bfbca1e5-8fde-498f-ab07-1c47f9739e3a,,13,12,0,1,12,34,True,0.0,0.0,0,13,12,"['9965eed5-086c-4977-9470-fe410f92d353', '21cbbfaa-100e-48c5-9cea-7118b0d08a34']",True,0.3592201461496416,0.6269381429268557,
195,StealSuccess0,0.7393750826227112,True,0.4750085590116671,0.9830718792005626,0.8050574404939833,0.8688810845163086,1.254426632304761,0.633461034239931,1.0397892364570738,0.001,0.8536588641632921,0.8187757348533555,1.1753985067166512,1.1354725093101257,0.9910661262761762,1.1814513919957472,0.8304172264670596,0.881585650138155,0.551121597109602,0.8868079939400693,0.7728279920415496,0.8918809398733545,0.5747524552694464,0.46070615571102547,0.26502238793112476,0.1902829760299033,0.23109357401656405,0.383952616464006,1.0,1.069261765463424,1.038949583647997,0.5373158087666401,0.5791618923836155,0.8958636587888511,0.6985067328149093,0.5681792123714942,0.8051879280950012,1.0989393732387978,0.717495385394908,0.6790413570638432,0.5991731604095787,0.2180803209015667,0.791191581527432,0.8818398459018848,0.7957994638357933,0.7099968594035473,0.32550715112795614,0.9629289776724812,0.4457995428230379,1.0452856624283997,1.0585698343775354,0.9771418232116733,0.5676590423623775,0.25376771835513123,0.1360858175285944,1.0,0.29083337258747793,0.22880341361478715,0.274177333593551,0.3563740884163895,0.2833224128871437,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.0464424142059392,0,0,Sam Scandal,Uncle Plasma,,0.3351344115217911,0.3351344115217911,0.1360858175285944,0.1360858175285944,0,,,HARD_BOILED,BIRD_SEED,,feae2e01-b88e-4258-8c19-b987db0c3e23,,14,18,0,0,12,34,True,0.0,0.0,0,15,16,['82d1b7b4-ce00-4536-8631-a025f05150ce'],True,0.4012671386085096,0.5142867320291221,
196,StealSuccess0,0.05451408405428815,True,0.9192503550297455,0.8301988014342099,0.6481462619552936,0.6641980559616485,0.8348043812437367,0.619652815726901,0.3647784420254129,0.1,0.9349413217315979,0.8831295212193301,0.522688156930567,0.91046647695761,0.7508295360790226,0.8347065793314904,0.448397260199613,0.35091577860846523,0.7706842355388779,1.1334861460422334,1.1783240561526909,0.4429384345078926,0.01,0.01,0.7153892499148914,0.01,0.10205706506134882,0.8957032732166696,1.0,0.33919899000664816,1.128079327445763,0.5763171871476395,0.4779835026600292,0.6642174257546132,0.5498227056380747,0.9544037803506675,0.1,0.3023068447243799,0.9253502823245756,0.9184170717321951,1.0499991409297582,0.16177014816711222,0.8990215636192187,0.9033590856789784,0.9748017199002824,0.538102263168483,0.3629031350361186,0.6994779783525613,0.7378423026142329,0.30585582674509926,0.6600210445384033,0.526676118253519,0.6068646719902602,0.14854720613269462,0.48311792959926825,1.0,0.27846846339426545,0.35714878215260565,0.30359750679273906,0.33402603411608395,0.2580827496111499,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.2828719425224948,0,0,Sigmund Castillo,Jordan Hildebert,,0.3446759266428536,0.3446759266428536,0.22212911159108123,0.22212911159108123,0,,BASE_INSTINCTS,FRIEND_OF_CROWS;SIPHON,,,ad7b64e9-06a1-4464-a57c-0ed53db6e992,,41,1,1,0,12,34,True,0.0,0.0,1,13,14,['126fb128-7c53-45b5-ac2b-5dbf9943d71b'],True,0.29435895598862083,0.4684597352615631,
197,StealSuccess1,0.1559645728504453,True,0.9192503550297455,0.8301988014342099,0.6481462619552936,0.6641980559616485,0.8348043812437367,0.619652815726901,0.3647784420254129,0.1,0.9349413217315979,0.8831295212193301,0.522688156930567,0.91046647695761,0.7508295360790226,0.8347065793314904,0.448397260199613,0.35091577860846523,0.7706842355388779,1.1334861460422334,1.1783240561526909,0.4429384345078926,0.01,0.01,0.7153892499148914,0.01,0.10205706506134882,0.8957032732166696,1.0,0.33919899000664816,1.128079327445763,0.5763171871476395,0.4779835026600292,0.6642174257546132,0.5498227056380747,0.9544037803506675,0.1,0.3023068447243799,0.9253502823245756,0.9184170717321951,1.0499991409297582,0.16177014816711222,0.8990215636192187,0.9033590856789784,0.9748017199002824,0.538102263168483,0.3629031350361186,0.6994779783525613,0.7378423026142329,0.30585582674509926,0.6600210445384033,0.526676118253519,0.6068646719902602,0.14854720613269462,0.48311792959926825,1.0,0.27846846339426545,0.35714878215260565,0.30359750679273906,0.33402603411608395,0.2580827496111499,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.6202113062364223,0,0,Sigmund Castillo,Jordan Hildebert,,0.3446759266428536,0.3446759266428536,0.22212911159108123,0.22212911159108123,0,,BASE_INSTINCTS,FRIEND_OF_CROWS;SIPHON,,,ad7b64e9-06a1-4464-a57c-0ed53db6e992,,49,1,0,2,12,34,True,0.0,0.0,1,13,14,"['126fb128-7c53-45b5-ac2b-5dbf9943d71b', '4f69e8c2-b2a1-4e98-996a-ccf35ac844c5']",True,0.44702446073088353,0.686305580130383,
198,StealSuccess0,0.5404579422931981,True,0.5482759903924757,1.1220970380053863,0.7644975636108546,1.199004625017799,0.7293122882353356,0.22940927660166727,1.0440725635066186,0.1,0.6243170345402058,0.8775865257450575,0.8275415922665048,0.6889130913208867,0.45731430129219847,0.657340237333601,0.8261481795349426,0.8896544746730362,1.2502290416695598,1.263032090211181,1.3760321518456573,0.34733541287506975,0.26689633482710473,0.952004042676724,0.40355828796160303,0.49636477197602896,0.2448115052278576,0.6412959090217535,1.0,0.33919899000664816,1.128079327445763,0.5763171871476395,0.4779835026600292,0.6642174257546132,0.5498227056380747,0.9544037803506675,0.1,0.3023068447243799,0.9253502823245756,0.9184170717321951,1.0499991409297582,0.16177014816711222,0.8990215636192187,0.9033590856789784,0.9748017199002824,0.538102263168483,0.3629031350361186,0.6994779783525613,0.7378423026142329,0.30585582674509926,0.6600210445384033,0.526676118253519,0.6068646719902602,0.14854720613269462,0.48311792959926825,1.0,0.27846846339426545,0.35714878215260565,0.30359750679273906,0.33402603411608395,0.2580827496111499,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.2828011347498258,0,0,Aldon Cashmoney,Jordan Hildebert,,0.5709626982496427,0.5709626982496427,0.22212911159108123,0.22212911159108123,0,SPICY,BASE_INSTINCTS,FRIEND_OF_CROWS;SIPHON,,,ad7b64e9-06a1-4464-a57c-0ed53db6e992,,54,1,0,0,12,34,True,0.0,1.0,1,13,14,['efafe75e-2f00-4418-914c-9b6675d39264'],True,0.3355465396069788,0.5412507856858847,
199,StealSuccess0,0.0031717750521793597,True,0.3891629489587026,1.037234231308807,0.918207888768605,0.2822740977213618,0.4128461878167552,0.4005423954790299,0.945498415744408,0.050973285081873196,0.3939855187650096,0.9753214566550956,0.35633454053209235,0.760965883533014,0.9146800098299055,1.105448504683517,0.1371892696286079,1.1183805837485377,0.8605110689344981,0.9247497168542241,0.9888468050388523,0.6814938998707322,0.3437386044614257,0.05595904944035766,0.1384783790913898,0.7777875397003717,0.125513252688219,0.36503279147731543,1.0,0.48129254534961086,0.530981284105692,0.12998593178747764,0.7893891837795852,0.24253063831805344,0.2271941321981119,0.5819390929778883,0.1,0.17061494044978848,0.983973303850988,0.6500118642350686,0.40263230028110714,0.9194825544768802,0.8562634166229578,0.789033715094124,0.062116271587746796,0.5318244451674377,0.1576516253861029,0.5400556589205421,0.630114203803661,0.7550124724690325,0.8920706378174798,0.8423913418450347,0.23153886844301413,0.2844375859879176,0.032245674903946364,1.0,0.4038701110637046,0.417480796511816,0.33440528148717574,0.45728639290163586,0.3656025040565209,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.09986006282778437,0,0,Oscar Dollie,Percival Wheeler,,-0.07867027373211236,-0.07867027373211236,0.007109500464904245,0.007109500464904245,0,,O_NO,,LOVE;EXTRA_STRIKE;BASE_DEALING,,4ecd3a7d-d831-4a68-9569-c87b4f5222a2,,69,18,0,0,12,34,False,0.0,0.0,1,14,16,"['e16c3f28-eecd-4571-be1a-606bbac36b2b', '63512571-2eca-4bc4-8ad9-a5308a22ae22']",True,0.3087639892734926,0.424979900840156,
200,StealSuccess0,0.5464593624795917,False,0.5406200699178362,1.1807991219342948,0.16858471667332756,0.4711454210714642,0.6398015534975723,0.01,1.0698033534805327,0.1,0.14446542274228902,0.8606109346596857,0.9471519043793277,0.06895154667779457,0.8286498149503889,0.24151444078446405,1.1892174632016113,0.9849154430566738,0.4302120172149823,0.6255266951997311,0.2540574193725181,0.48624255620400947,0.7119728335639256,0.6755894552199392,0.8935618390727548,0.49174247815716743,0.8461832410281835,0.5453956914094988,1.0,0.06175643715889385,0.5065567425979147,0.18253680320255866,0.7233310115808446,0.8654583270039566,0.9476937121631471,0.6130144872665468,0.030272895759267004,0.5156501842184871,0.85889381590241,0.6203324500341667,0.15826474558530457,0.12621328501673035,0.828581183223886,0.9439164183055552,0.06104123798158479,0.8661247156091836,0.13103207532010705,0.05965273454152789,0.9319521726975573,0.24707781127270825,0.7495450235659818,0.47597921140319577,0.6051528838354554,0.5991665436375463,0.9590248733694346,1.0,0.46833060606539006,0.41595345980559034,0.38844524390959895,0.4162346628785235,0.42129098358211003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.7995478989549409,0,0,Thomas Dracaena,Sixpack Dogwalker,,0.43494157175398074,0.43494157175398074,0.665687393789771,0.665687393789771,0,,BIRD_SEED,FLICKERING;RECEIVER,,,feae2e01-b88e-4258-8c19-b987db0c3e23,,74,18,0,0,12,34,False,3.0,0.0,1,16,15,"['1f159bab-923a-4811-b6fa-02bfde50925a', '4b3e8e9b-6de1-4840-8751-b1fb45dc5605']",False,0.5812961362226596,0.4229963009130675,
201,StealSuccess0,0.8453962758541531,True,0.9892314556721014,1.0125298835245367,1.08819648997065,1.6567664156918114,1.7256035191733392,0.01,0.9585063780770022,0.1,1.503710542744105,1.155378873741315,0.8544893700158626,1.7326667851812383,1.2365028031700445,0.8813585109195375,1.7243963363933812,1.745003498837527,1.5298656582516434,1.7057384463179277,1.3237776455111505,1.0936773700734552,1.3343720491809723,1.3877001087209775,1.148424482203674,1.1838972153800646,0.17005275430505473,0.7203459777311647,1.0,0.33616924723836283,0.6856752508733939,0.6200638921258612,0.011541874017788167,0.6839541208097006,0.9394401241458061,0.28288119388245225,0.9546515798675739,0.8489061485719931,0.5983386062529938,0.20718759918568086,0.2402044942840993,0.5201069471656825,0.6592397805874104,0.029401854594934163,0.9693545337961462,0.20103690671472574,0.5452432934067482,0.9731714318772529,0.7675932420337073,0.786073504017931,0.3294062708419714,0.479130025796767,0.4442987885672387,0.4457096455860312,0.050272908048845544,1.0,0.320198301523817,0.23087398099038095,0.30607448969901796,0.6003407794117432,0.35529605160986033,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.23584537107868875,0,0,Goodwin Morin,Jolene Willowtree,,0.5899501024044127,0.5899501024044127,-0.15465513547194967,-0.15465513547194967,0,,,,MAINTENANCE_MODE,,1e5ef1f8-c9b2-4d1b-9c18-060376399bb6,,88,1,0,0,12,34,True,0.0,2.0,2,16,14,['864b3be8-e836-426e-ae56-20345b41d03d'],False,0.5637342010157851,0.5552881350059654,
202,StealSuccess1,0.4536745934523847,True,0.9892314556721014,1.0125298835245367,1.08819648997065,1.6567664156918114,1.7256035191733392,0.01,0.9585063780770022,0.1,1.503710542744105,1.155378873741315,0.8544893700158626,1.7326667851812383,1.2365028031700445,0.8813585109195375,1.7243963363933812,1.745003498837527,1.5298656582516434,1.7057384463179277,1.3237776455111505,1.0936773700734552,1.3343720491809723,1.3877001087209775,1.148424482203674,1.1838972153800646,0.17005275430505473,0.7203459777311647,1.0,0.33616924723836283,0.6856752508733939,0.6200638921258612,0.011541874017788167,0.6839541208097006,0.9394401241458061,0.28288119388245225,0.9546515798675739,0.8489061485719931,0.5983386062529938,0.20718759918568086,0.2402044942840993,0.5201069471656825,0.6592397805874104,0.029401854594934163,0.9693545337961462,0.20103690671472574,0.5452432934067482,0.9731714318772529,0.7675932420337073,0.786073504017931,0.3294062708419714,0.479130025796767,0.4442987885672387,0.4457096455860312,0.050272908048845544,1.0,0.320198301523817,0.23087398099038095,0.30607448969901796,0.6003407794117432,0.35529605160986033,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.0038422957587693762,0,0,Goodwin Morin,Jolene Willowtree,,0.5899501024044127,0.5899501024044127,-0.15465513547194967,-0.15465513547194967,0,,,,MAINTENANCE_MODE,,1e5ef1f8-c9b2-4d1b-9c18-060376399bb6,,90,1,0,1,12,34,True,0.0,2.0,2,16,14,['864b3be8-e836-426e-ae56-20345b41d03d'],True,0.3373491930076342,0.8169919771511245,
203,StealSuccess0,0.22345787785754823,True,1.0502129522769517,0.8776917333403125,0.9873703565390292,0.4081808355013459,0.8710098487993057,0.5618251712353066,1.1086503513780874,0.001,0.3693400232911438,0.46947430901281434,0.7164516110907182,1.2948011743087555,0.3107407623512066,1.212485180629863,0.7394331674815497,0.9451924622173953,0.45521262343704283,1.0634544048305539,1.0502120712662746,0.8535712976145217,0.271305519849221,0.46177395674893784,0.6944981253192113,1.1765901923904654,0.5287515061488359,1.1002620449472948,1.0,0.06175643715889385,0.5065567425979147,0.18253680320255866,0.7233310115808446,0.8654583270039566,0.9476937121631471,0.6130144872665468,0.030272895759267004,0.5156501842184871,0.85889381590241,0.6203324500341667,0.15826474558530457,0.12621328501673035,0.828581183223886,0.9439164183055552,0.06104123798158479,0.8661247156091836,0.13103207532010705,0.05965273454152789,0.9319521726975573,0.24707781127270825,0.7495450235659818,0.47597921140319577,0.6051528838354554,0.5991665436375463,0.9590248733694346,1.0,0.46833060606539006,0.41595345980559034,0.38844524390959895,0.4162346628785235,0.42129098358211003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.6453954719395529,0,0,Sandie Turner,Sixpack Dogwalker,,1.1002620449472948,1.1002620449472948,0.665687393789771,0.665687393789771,0,SPICY;PERK,BIRD_SEED,FLICKERING;RECEIVER,,,feae2e01-b88e-4258-8c19-b987db0c3e23,,91,18,0,0,12,34,False,3.0,0.0,2,16,15,['766dfd1e-11c3-42b6-a167-9b2d568b5dc0'],False,0.6934086117127736,0.6236234876814808,
204,StealSuccess0,0.24337577109130826,True,0.9885888704789969,0.6916135869178011,1.2737775099574298,0.3664020054204338,1.0912458887190204,0.3932493712166293,0.47742141602667654,0.001,0.23826767414673372,0.11289600957838403,0.6574573061312321,1.0385972905819099,0.6669716776850967,0.3744081361488594,0.5201931122438583,0.8834045305965212,1.0223403683353207,0.47702847654347463,0.37010564638735205,0.8848636415170943,0.5281928347428824,0.21630742091926064,0.7554011962300425,0.7394413845437257,0.825023824642662,0.36022569531166526,1.0,0.24483940711335067,0.4986282086595948,0.8430171607747139,0.10983535713803465,0.289133017533108,0.09167918240846636,0.3173205649959867,0.05276478425227561,0.7743790837257131,0.2907780139267283,0.9679412298928559,0.878023605433741,1.0785753465543413,0.5433858619758963,0.9879922032960449,0.7519352424312085,0.31816692698941657,0.5090756430287888,0.6128642390404953,0.4209190487988691,0.7337626604947681,0.3668158911442049,1.1849252483562291,0.7290168318589049,0.6889340729236781,0.02220104223285091,1.0,0.4776974116683381,0.5073923834517705,0.5080850426601514,0.6521103114470135,0.6008890731259349,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.8071645271016439,0,0,Lachlan Shelton,Adalberto Tosser,,0.18664992181340478,0.18664992181340478,-0.33336651534541323,-0.33336651534541323,0,,EARLBIRDS,WILD,CARCINIZATION;EXTRA_STRIKE,,de229f85-befd-4395-80c9-d904c51902ec,,95,1,2,1,12,34,False,0.0,0.0,2,15,14,['9f85676a-7411-444a-8ae2-c7f8f73c285c'],True,0.2845541933284652,0.6140359292040555,
205,StealSuccess0,0.6992894727281376,False,0.4199964371721021,1.1978973575326846,1.06917072879009,1.0995605963884587,0.3814734269353779,0.1840678165009961,0.6899007291681261,0.001,0.3358129961399509,0.12887305215909478,0.9074540049743993,0.8308318424339567,0.2001171340601568,0.3033801353265401,0.9271103192441137,0.6215982625484322,0.1750520575889109,0.43717935294218563,0.4888926901548262,0.517892187178977,0.4987592192183116,0.27081350870622306,0.531301616971481,0.20648072014768232,0.42354982034142297,0.8497783872430513,1.0,0.5424989167918842,0.8751244091691847,0.48035804887113565,0.722225329411824,0.7889629395490493,0.8652553379179987,0.6355383040268938,0.01,0.4215500174299699,0.8294392489498279,0.5004742812660818,0.930296402449408,0.7227152540717486,0.22592970153733427,0.7698558898362952,0.4841248566996277,0.4081533245176311,0.5057715487723716,1.1319830860838043,0.7012875719040299,0.5249548915541065,0.16801030516472676,0.19333324535050267,0.6277626734534189,0.3779736272555312,0.7448344041382213,1.0,0.4837298375618398,0.5219712426160996,0.4102028811867736,0.6507447463267971,0.38854789227867115,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.95274431082109,0,0,Vessalius Sundae,Chambers Simmons,,-0.3019577962256015,-0.3019577962256015,0.6557134999919549,0.6557134999919549,0,,BOTTOM_DWELLER,,GROWTH,,f5131e0f-744f-4e6e-8324-e70da5f4e0ba,,96,11,0,0,12,34,False,3.0,3.0,1,14,16,['57a19a22-f2cd-4e59-aa84-15cb0af30ba3'],False,0.6852261080556485,0.5438215535131615,
206,StealSuccess1,0.8114604772021801,False,0.4450497683793926,0.5959579855737951,0.8590901488245838,0.6921741850684607,0.7438587867874945,0.24744408603327223,1.049115657170416,0.059604413830835104,0.2724923115171516,0.4783326346674326,0.2934883624893819,0.276516978276644,0.6128515571356221,0.3030816874354276,1.0783354165282721,0.3131323678650222,0.34849719884103086,0.4905682973720833,0.33052013682776726,0.9399246783601698,0.14264663140696376,0.46343775816195626,0.4078551097220996,0.5074283279652876,0.8277156979127047,1.0929434565839165,1.0,0.8395161788792478,0.8559718048830558,0.4477400241405112,0.6434500667393811,0.12536631574906915,0.840479853329762,0.3561187994797915,0.028889562263385987,0.8647126506878797,0.317795830276261,0.7328746738255798,0.3796921045792419,0.9188524454999345,0.8718706944050066,0.7670017490893895,0.09158468276716542,0.0861159058005032,0.13491774101546838,0.16383509298604398,0.2547587892601163,0.22242171801123473,0.9499533705100163,0.1291678940105301,0.12022845231552713,0.028942597879322962,0.7843899055855846,1.0,0.2176415010091736,0.2602837813911939,0.22214069868415276,0.2883075978718874,0.2048968896667885,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.11248949063638247,0,0,Rat Mason,Silvia Rugrat,,-0.6443090688591868,-0.6443090688591868,0.011330021415622171,0.011330021415622171,0,,,SIPHON,,,7b5613cd-6d14-4d89-8348-0a1912111d78,,101,14,2,0,12,34,True,1.0,0.0,3,9,15,['bf6a24d1-4e89-4790-a4ba-eeb2870cbf6f'],True,0.014861111416577089,0.514133758701349,
207,StealSuccess0,0.6164274748696785,True,0.32998515050291255,0.894062884129841,0.3866701417210102,0.4386740958293689,0.5701010725980523,0.01,1.1126134228013185,0.01,1.069228884858991,0.7089459930460945,0.9666651851381469,0.33422960775604277,0.8930404700261663,0.15821766525735642,1.0232679213848859,0.903196997628707,0.550867684008769,0.34394916049041235,0.5120437630684276,0.6296757861606633,1.072808644427306,0.774680130297896,0.8334189490400044,0.40908675343049566,0.520925651107808,0.7215633721522084,1.0171717171717172,0.3748641544211994,0.5188197821086837,0.5552740948522938,0.7932744425485154,0.5284519356764543,0.08332261162246528,0.6502854669373415,0.15799091530880577,0.2980045827168442,0.926214978003906,1.0347890864080083,0.11619151150328628,0.5153432755433722,0.9452916180897923,0.9495791185912759,0.19362113766136074,0.5049228764013283,1.0105959231707615,0.28466724597506515,0.44180587589871995,1.015297846378014,0.8422209603642914,0.22274163362791483,0.7369376046477276,0.23063977451941353,0.28470999233161454,1.0,0.24180304217069346,0.25452135997631253,0.22994450916300183,0.23793913074765172,0.11132401329970848,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0,0.9192064493027883,0,0,Scores Baserunner,Patchwork Southwick,,0.20819683785233256,0.2117719350679787,-0.18142825080872393,-0.18142825080872393,0,,GROWTH,,BOTTOM_DWELLER,,f5131e0f-744f-4e6e-8324-e70da5f4e0ba,,106,11,0,1,12,34,True,3.0,3.0,2,16,14,['be18d363-752d-4e4a-b06b-1a7e4641400b'],False,0.8037382610498767,0.6269381429268557,
